B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,夜,蝶,空,472,0.472
踊り子,夜,蝶,儚さ,459,0.459
踊り子,夜,蝶,舞う,8,0.008
踊り子,夜,蝶,美しさ,44,0.044
踊り子,夜,蝶,女性,5,0.005
踊り子,夜,蝶,花,5,0.005
踊り子,夜,NA,NA,7,0.007
踊り子,音楽,蝶,舞う,631,0.631
踊り子,音楽,蝶,美しさ,199,0.199
踊り子,音楽,蝶,女性,74,0.074
踊り子,音楽,蝶,花,59,0.059
踊り子,音楽,蝶,儚さ,11,0.011
踊り子,音楽,蝶,空,6,0.006
踊り子,音楽,蝶,羽,4,0.004
踊り子,音楽,蝶,飛ぶ,2,0.002
踊り子,音楽,NA,NA,14,0.014
踊り子,揺れる,蝶,美しさ,86,0.086
踊り子,揺れる,蝶,羽,481,0.481
踊り子,揺れる,蝶,儚さ,242,0.242
踊り子,揺れる,蝶,舞う,80,0.08
踊り子,揺れる,蝶,花,22,0.022
踊り子,揺れる,蝶,女性,27,0.027
踊り子,揺れる,蝶,飛ぶ,8,0.008
踊り子,揺れる,蝶,空,2,0.002
踊り子,揺れる,NA,NA,52,0.052
踊り子,舞台,蝶,舞う,727,0.727
踊り子,舞台,蝶,女性,166,0.166
踊り子,舞台,蝶,美しさ,59,0.059
踊り子,舞台,蝶,儚さ,8,0.008
踊り子,舞台,蝶,花,20,0.02
踊り子,舞台,蝶,飛ぶ,5,0.005
踊り子,舞台,蝶,空,11,0.011
踊り子,舞台,NA,NA,4,0.004
踊り子,踊り,蝶,舞う,318,0.318
踊り子,踊り,蝶,美しさ,336,0.336
踊り子,踊り,蝶,女性,331,0.331
踊り子,踊り,蝶,儚さ,7,0.007
踊り子,踊り,蝶,羽,7,0.007
踊り子,踊り,NA,NA,1,0.001
踊り子,スカート,蝶,女性,945,0.945
踊り子,スカート,蝶,羽,6,0.006
踊り子,スカート,蝶,舞う,20,0.02
踊り子,スカート,蝶,美しさ,20,0.02
踊り子,スカート,蝶,空,2,0.002
踊り子,スカート,蝶,花,2,0.002
踊り子,スカート,NA,NA,5,0.005
踊り子,回る,蝶,羽,132,0.132
踊り子,回る,蝶,女性,129,0.129
踊り子,回る,蝶,舞う,432,0.432
踊り子,回る,蝶,美しさ,59,0.059
踊り子,回る,蝶,飛ぶ,34,0.034
踊り子,回る,蝶,花,31,0.031
踊り子,回る,蝶,空,62,0.062
踊り子,回る,蝶,儚さ,10,0.01
踊り子,回る,NA,NA,111,0.111
踊り子,女性,蝶,女性,1000,1.0
踊り子,女性,NA,NA,0,0.0
