B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,回る,蝶,舞う,447,0.447
踊り子,回る,蝶,美しさ,54,0.054
踊り子,回る,蝶,女性,126,0.126
踊り子,回る,蝶,空,51,0.051
踊り子,回る,蝶,花,32,0.032
踊り子,回る,蝶,羽,135,0.135
踊り子,回る,蝶,飛ぶ,31,0.031
踊り子,回る,蝶,儚さ,9,0.009
踊り子,回る,NA,NA,115,0.115
踊り子,踊り,蝶,美しさ,322,0.322
踊り子,踊り,蝶,舞う,334,0.334
踊り子,踊り,蝶,女性,335,0.335
踊り子,踊り,蝶,花,2,0.002
踊り子,踊り,蝶,儚さ,2,0.002
踊り子,踊り,蝶,羽,2,0.002
踊り子,踊り,NA,NA,3,0.003
踊り子,揺れる,蝶,美しさ,102,0.102
踊り子,揺れる,蝶,羽,513,0.513
踊り子,揺れる,蝶,儚さ,192,0.192
踊り子,揺れる,蝶,舞う,80,0.08
踊り子,揺れる,蝶,女性,27,0.027
踊り子,揺れる,蝶,花,34,0.034
踊り子,揺れる,蝶,飛ぶ,9,0.009
踊り子,揺れる,NA,NA,43,0.043
踊り子,舞台,蝶,舞う,731,0.731
踊り子,舞台,蝶,美しさ,60,0.06
踊り子,舞台,蝶,女性,158,0.158
踊り子,舞台,蝶,空,7,0.007
踊り子,舞台,蝶,飛ぶ,5,0.005
踊り子,舞台,蝶,花,34,0.034
踊り子,舞台,蝶,儚さ,2,0.002
踊り子,舞台,NA,NA,3,0.003
踊り子,スカート,蝶,女性,946,0.946
踊り子,スカート,蝶,美しさ,20,0.02
踊り子,スカート,蝶,花,2,0.002
踊り子,スカート,蝶,舞う,24,0.024
踊り子,スカート,蝶,羽,1,0.001
踊り子,スカート,蝶,儚さ,1,0.001
踊り子,スカート,蝶,空,1,0.001
踊り子,スカート,NA,NA,5,0.005
踊り子,音楽,蝶,舞う,591,0.591
踊り子,音楽,蝶,美しさ,224,0.224
踊り子,音楽,蝶,花,65,0.065
踊り子,音楽,蝶,女性,73,0.073
踊り子,音楽,蝶,儚さ,19,0.019
踊り子,音楽,蝶,空,11,0.011
踊り子,音楽,蝶,飛ぶ,2,0.002
踊り子,音楽,蝶,羽,1,0.001
踊り子,音楽,NA,NA,14,0.014
踊り子,女性,蝶,女性,1000,1.0
踊り子,女性,NA,NA,0,0.0
踊り子,夜,蝶,空,486,0.486
踊り子,夜,蝶,儚さ,427,0.427
踊り子,夜,蝶,美しさ,50,0.05
踊り子,夜,蝶,舞う,7,0.007
踊り子,夜,蝶,花,5,0.005
踊り子,夜,蝶,女性,10,0.01
踊り子,夜,蝶,飛ぶ,1,0.001
踊り子,夜,NA,NA,14,0.014
