B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,踊り,蝶,女性,306,0.306
踊り子,踊り,蝶,美しさ,358,0.358
踊り子,踊り,蝶,舞う,328,0.328
踊り子,踊り,蝶,儚さ,4,0.004
踊り子,踊り,蝶,羽,2,0.002
踊り子,踊り,蝶,花,1,0.001
踊り子,踊り,NA,NA,1,0.001
踊り子,揺れる,蝶,羽,529,0.529
踊り子,揺れる,蝶,儚さ,222,0.222
踊り子,揺れる,蝶,舞う,73,0.073
踊り子,揺れる,蝶,美しさ,89,0.089
踊り子,揺れる,蝶,花,16,0.016
踊り子,揺れる,蝶,女性,14,0.014
踊り子,揺れる,蝶,飛ぶ,6,0.006
踊り子,揺れる,NA,NA,51,0.051
踊り子,音楽,蝶,舞う,608,0.608
踊り子,音楽,蝶,花,67,0.067
踊り子,音楽,蝶,美しさ,214,0.214
踊り子,音楽,蝶,女性,69,0.069
踊り子,音楽,蝶,儚さ,17,0.017
踊り子,音楽,蝶,飛ぶ,3,0.003
踊り子,音楽,蝶,空,7,0.007
踊り子,音楽,蝶,羽,2,0.002
踊り子,音楽,NA,NA,13,0.013
踊り子,舞台,蝶,花,45,0.045
踊り子,舞台,蝶,女性,165,0.165
踊り子,舞台,蝶,舞う,713,0.713
踊り子,舞台,蝶,美しさ,49,0.049
踊り子,舞台,蝶,儚さ,7,0.007
踊り子,舞台,蝶,羽,5,0.005
踊り子,舞台,蝶,空,11,0.011
踊り子,舞台,NA,NA,5,0.005
踊り子,夜,蝶,儚さ,457,0.457
踊り子,夜,蝶,空,475,0.475
踊り子,夜,蝶,美しさ,35,0.035
踊り子,夜,蝶,舞う,9,0.009
踊り子,夜,蝶,女性,6,0.006
踊り子,夜,蝶,花,3,0.003
踊り子,夜,蝶,羽,2,0.002
踊り子,夜,NA,NA,13,0.013
踊り子,スカート,蝶,女性,947,0.947
踊り子,スカート,蝶,羽,4,0.004
踊り子,スカート,蝶,美しさ,17,0.017
踊り子,スカート,蝶,舞う,19,0.019
踊り子,スカート,蝶,空,2,0.002
踊り子,スカート,蝶,花,3,0.003
踊り子,スカート,NA,NA,8,0.008
踊り子,回る,蝶,舞う,438,0.438
踊り子,回る,蝶,女性,134,0.134
踊り子,回る,蝶,羽,123,0.123
踊り子,回る,蝶,美しさ,54,0.054
踊り子,回る,蝶,空,62,0.062
踊り子,回る,蝶,花,29,0.029
踊り子,回る,蝶,飛ぶ,39,0.039
踊り子,回る,蝶,儚さ,6,0.006
踊り子,回る,NA,NA,115,0.115
踊り子,女性,蝶,女性,1000,1.0
踊り子,女性,NA,NA,0,0.0
