B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,回る,蝶,舞う,422,0.422
踊り子,回る,蝶,空,60,0.06
踊り子,回る,蝶,羽,146,0.146
踊り子,回る,蝶,美しさ,62,0.062
踊り子,回る,蝶,女性,133,0.133
踊り子,回る,蝶,飛ぶ,25,0.025
踊り子,回る,蝶,花,22,0.022
踊り子,回る,蝶,儚さ,16,0.016
踊り子,回る,NA,NA,114,0.114
踊り子,舞台,蝶,舞う,718,0.718
踊り子,舞台,蝶,女性,170,0.17
踊り子,舞台,蝶,美しさ,55,0.055
踊り子,舞台,蝶,儚さ,6,0.006
踊り子,舞台,蝶,花,34,0.034
踊り子,舞台,蝶,空,7,0.007
踊り子,舞台,蝶,飛ぶ,4,0.004
踊り子,舞台,蝶,羽,4,0.004
踊り子,舞台,NA,NA,2,0.002
踊り子,夜,蝶,空,452,0.452
踊り子,夜,蝶,儚さ,479,0.479
踊り子,夜,蝶,美しさ,43,0.043
踊り子,夜,蝶,女性,8,0.008
踊り子,夜,蝶,舞う,5,0.005
踊り子,夜,蝶,花,1,0.001
踊り子,夜,蝶,羽,1,0.001
踊り子,夜,NA,NA,11,0.011
踊り子,音楽,蝶,舞う,619,0.619
踊り子,音楽,蝶,美しさ,209,0.209
踊り子,音楽,蝶,花,52,0.052
踊り子,音楽,蝶,女性,72,0.072
踊り子,音楽,蝶,儚さ,20,0.02
踊り子,音楽,蝶,飛ぶ,4,0.004
踊り子,音楽,蝶,空,3,0.003
踊り子,音楽,NA,NA,21,0.021
踊り子,踊り,蝶,舞う,306,0.306
踊り子,踊り,蝶,女性,353,0.353
踊り子,踊り,蝶,美しさ,326,0.326
踊り子,踊り,蝶,儚さ,2,0.002
踊り子,踊り,蝶,羽,9,0.009
踊り子,踊り,蝶,飛ぶ,2,0.002
踊り子,踊り,NA,NA,2,0.002
踊り子,女性,蝶,女性,1000,1.0
踊り子,女性,NA,NA,0,0.0
踊り子,スカート,蝶,女性,957,0.957
踊り子,スカート,蝶,舞う,25,0.025
踊り子,スカート,蝶,花,3,0.003
踊り子,スカート,蝶,美しさ,9,0.009
踊り子,スカート,蝶,羽,3,0.003
踊り子,スカート,蝶,儚さ,2,0.002
踊り子,スカート,NA,NA,1,0.001
踊り子,揺れる,蝶,儚さ,218,0.218
踊り子,揺れる,蝶,羽,507,0.507
踊り子,揺れる,蝶,美しさ,91,0.091
踊り子,揺れる,蝶,舞う,83,0.083
踊り子,揺れる,蝶,女性,26,0.026
踊り子,揺れる,蝶,花,21,0.021
踊り子,揺れる,蝶,飛ぶ,9,0.009
踊り子,揺れる,NA,NA,45,0.045
