B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,舞台,蝶,舞う,520,0.52
踊り子,舞台,蝶,女性,27,0.027
踊り子,舞台,蝶,羽,259,0.259
踊り子,舞台,蝶,美しさ,29,0.029
踊り子,舞台,蝶,花,124,0.124
踊り子,舞台,蝶,空,10,0.01
踊り子,舞台,蝶,飛ぶ,9,0.009
踊り子,舞台,蝶,儚さ,20,0.02
踊り子,舞台,NA,NA,2,0.002
踊り子,女性,蝶,花,407,0.407
踊り子,女性,蝶,儚さ,8,0.008
踊り子,女性,蝶,美しさ,254,0.254
踊り子,女性,蝶,空,21,0.021
踊り子,女性,蝶,女性,172,0.172
踊り子,女性,蝶,羽,41,0.041
踊り子,女性,蝶,舞う,95,0.095
踊り子,女性,NA,NA,2,0.002
女性,舞台,花,舞う,403,0.403
女性,舞台,儚さ,女性,8,0.008
女性,舞台,美しさ,羽,245,0.245
女性,舞台,空,舞う,20,0.02
女性,舞台,女性,羽,11,0.011
女性,舞台,女性,舞う,97,0.097
女性,舞台,羽,美しさ,27,0.027
女性,舞台,女性,花,43,0.043
女性,舞台,舞う,花,81,0.081
女性,舞台,美しさ,空,7,0.007
女性,舞台,美しさ,女性,2,0.002
女性,舞台,舞う,飛ぶ,8,0.008
女性,舞台,舞う,女性,2,0.002
女性,舞台,羽,女性,14,0.014
女性,舞台,空,美しさ,1,0.001
女性,舞台,舞う,羽,3,0.003
女性,舞台,女性,儚さ,20,0.02
女性,舞台,女性,美しさ,1,0.001
女性,舞台,花,女性,1,0.001
女性,舞台,花,空,2,0.002
女性,舞台,舞う,空,1,0.001
女性,舞台,花,飛ぶ,1,0.001
女性,舞台,NA,NA,2,0.002
