B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,儚さ,211,0.211
踊り子,揺れる,蝶,花,41,0.041
踊り子,揺れる,蝶,美しさ,233,0.233
踊り子,揺れる,蝶,女性,206,0.206
踊り子,揺れる,蝶,舞う,99,0.099
踊り子,揺れる,蝶,羽,128,0.128
踊り子,揺れる,蝶,空,39,0.039
踊り子,揺れる,蝶,飛ぶ,5,0.005
踊り子,揺れる,NA,NA,38,0.038
踊り子,踊り,蝶,美しさ,96,0.096
踊り子,踊り,蝶,女性,62,0.062
踊り子,踊り,蝶,舞う,442,0.442
踊り子,踊り,蝶,花,159,0.159
踊り子,踊り,蝶,羽,89,0.089
踊り子,踊り,蝶,飛ぶ,108,0.108
踊り子,踊り,蝶,空,4,0.004
踊り子,踊り,蝶,儚さ,2,0.002
踊り子,踊り,NA,NA,38,0.038
踊り,揺れる,美しさ,儚さ,67,0.067
踊り,揺れる,女性,花,33,0.033
踊り,揺れる,舞う,美しさ,202,0.202
踊り,揺れる,美しさ,女性,16,0.016
踊り,揺れる,舞う,女性,171,0.171
踊り,揺れる,花,美しさ,10,0.01
踊り,揺れる,花,儚さ,123,0.123
踊り,揺れる,美しさ,花,8,0.008
踊り,揺れる,羽,舞う,66,0.066
踊り,揺れる,飛ぶ,羽,86,0.086
踊り,揺れる,舞う,羽,32,0.032
踊り,揺れる,花,女性,18,0.018
踊り,揺れる,舞う,儚さ,17,0.017
踊り,揺れる,飛ぶ,舞う,16,0.016
踊り,揺れる,舞う,空,17,0.017
踊り,揺れる,女性,美しさ,16,0.016
踊り,揺れる,羽,空,19,0.019
踊り,揺れる,花,舞う,4,0.004
踊り,揺れる,美しさ,羽,4,0.004
踊り,揺れる,花,羽,4,0.004
踊り,揺れる,女性,儚さ,2,0.002
踊り,揺れる,空,飛ぶ,1,0.001
踊り,揺れる,舞う,飛ぶ,3,0.003
踊り,揺れる,羽,美しさ,3,0.003
踊り,揺れる,女性,羽,2,0.002
踊り,揺れる,女性,舞う,9,0.009
踊り,揺れる,羽,飛ぶ,1,0.001
踊り,揺れる,飛ぶ,空,3,0.003
踊り,揺れる,飛ぶ,美しさ,1,0.001
踊り,揺れる,飛ぶ,儚さ,2,0.002
踊り,揺れる,空,舞う,3,0.003
踊り,揺れる,儚さ,美しさ,1,0.001
踊り,揺れる,儚さ,女性,1,0.001
踊り,揺れる,美しさ,舞う,1,0.001
踊り,揺れる,NA,NA,38,0.038
