B_dom,B_cod,A_dom,A_cod,count,probability
回る,踊り,舞う,羽,221,0.221
回る,踊り,飛ぶ,舞う,33,0.033
回る,踊り,羽,美しさ,51,0.051
回る,踊り,花,舞う,92,0.092
回る,踊り,空,美しさ,13,0.013
回る,踊り,女性,舞う,69,0.069
回る,踊り,女性,花,61,0.061
回る,踊り,空,舞う,108,0.108
回る,踊り,空,飛ぶ,8,0.008
回る,踊り,舞う,女性,21,0.021
回る,踊り,美しさ,羽,57,0.057
回る,踊り,女性,羽,14,0.014
回る,踊り,舞う,飛ぶ,29,0.029
回る,踊り,羽,舞う,5,0.005
回る,踊り,舞う,花,13,0.013
回る,踊り,美しさ,舞う,17,0.017
回る,踊り,儚さ,女性,5,0.005
回る,踊り,女性,美しさ,6,0.006
回る,踊り,儚さ,舞う,7,0.007
回る,踊り,美しさ,花,19,0.019
回る,踊り,美しさ,儚さ,7,0.007
回る,踊り,飛ぶ,羽,2,0.002
回る,踊り,儚さ,花,7,0.007
回る,踊り,羽,女性,3,0.003
回る,踊り,女性,儚さ,5,0.005
回る,踊り,花,羽,6,0.006
回る,踊り,舞う,儚さ,1,0.001
回る,踊り,羽,飛ぶ,1,0.001
回る,踊り,舞う,美しさ,1,0.001
回る,踊り,儚さ,飛ぶ,1,0.001
回る,踊り,飛ぶ,美しさ,1,0.001
回る,踊り,NA,NA,116,0.116
踊り子,回る,蝶,舞う,286,0.286
踊り子,回る,蝶,飛ぶ,36,0.036
踊り子,回る,蝶,羽,60,0.06
踊り子,回る,蝶,花,98,0.098
踊り子,回る,蝶,空,129,0.129
踊り子,回る,蝶,女性,155,0.155
踊り子,回る,蝶,美しさ,100,0.1
踊り子,回る,蝶,儚さ,20,0.02
踊り子,回る,NA,NA,116,0.116
踊り子,踊り,蝶,羽,300,0.3
踊り子,踊り,蝶,舞う,331,0.331
踊り子,踊り,蝶,美しさ,72,0.072
踊り子,踊り,蝶,花,100,0.1
踊り子,踊り,蝶,飛ぶ,39,0.039
踊り子,踊り,蝶,女性,29,0.029
踊り子,踊り,蝶,儚さ,13,0.013
踊り子,踊り,NA,NA,116,0.116
