B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,女性,885,0.885
踊り子,スカート,蝶,舞う,25,0.025
踊り子,スカート,蝶,美しさ,62,0.062
踊り子,スカート,蝶,羽,5,0.005
踊り子,スカート,蝶,飛ぶ,1,0.001
踊り子,スカート,蝶,空,9,0.009
踊り子,スカート,蝶,花,5,0.005
踊り子,スカート,蝶,儚さ,1,0.001
踊り子,スカート,NA,NA,7,0.007
踊り子,舞台,蝶,花,178,0.178
踊り子,舞台,蝶,舞う,695,0.695
踊り子,舞台,蝶,飛ぶ,25,0.025
踊り子,舞台,蝶,羽,35,0.035
踊り子,舞台,蝶,美しさ,29,0.029
踊り子,舞台,蝶,空,21,0.021
踊り子,舞台,蝶,儚さ,6,0.006
踊り子,舞台,蝶,女性,4,0.004
踊り子,舞台,NA,NA,7,0.007
舞台,スカート,花,女性,173,0.173
舞台,スカート,舞う,女性,672,0.672
舞台,スカート,飛ぶ,舞う,18,0.018
舞台,スカート,羽,美しさ,24,0.024
舞台,スカート,美しさ,女性,27,0.027
舞台,スカート,空,美しさ,18,0.018
舞台,スカート,儚さ,美しさ,4,0.004
舞台,スカート,女性,羽,1,0.001
舞台,スカート,舞う,飛ぶ,1,0.001
舞台,スカート,羽,空,2,0.002
舞台,スカート,羽,女性,9,0.009
舞台,スカート,舞う,美しさ,12,0.012
舞台,スカート,女性,花,2,0.002
舞台,スカート,舞う,花,2,0.002
舞台,スカート,飛ぶ,美しさ,4,0.004
舞台,スカート,舞う,空,6,0.006
舞台,スカート,儚さ,女性,2,0.002
舞台,スカート,飛ぶ,女性,1,0.001
舞台,スカート,空,舞う,2,0.002
舞台,スカート,舞う,羽,2,0.002
舞台,スカート,空,女性,1,0.001
舞台,スカート,花,儚さ,1,0.001
舞台,スカート,飛ぶ,羽,2,0.002
舞台,スカート,花,舞う,4,0.004
舞台,スカート,女性,空,1,0.001
舞台,スカート,美しさ,舞う,1,0.001
舞台,スカート,美しさ,花,1,0.001
舞台,スカート,NA,NA,7,0.007
