B_dom,B_cod,A_dom,A_cod,count,probability
夜,音楽,儚さ,羽,30,0.03
夜,音楽,空,花,187,0.187
夜,音楽,空,儚さ,36,0.036
夜,音楽,美しさ,舞う,23,0.023
夜,音楽,儚さ,舞う,422,0.422
夜,音楽,女性,舞う,21,0.021
夜,音楽,空,美しさ,25,0.025
夜,音楽,空,女性,52,0.052
夜,音楽,美しさ,空,7,0.007
夜,音楽,儚さ,女性,79,0.079
夜,音楽,儚さ,美しさ,12,0.012
夜,音楽,儚さ,花,7,0.007
夜,音楽,儚さ,空,14,0.014
夜,音楽,女性,羽,2,0.002
夜,音楽,女性,儚さ,2,0.002
夜,音楽,空,舞う,8,0.008
夜,音楽,美しさ,儚さ,2,0.002
夜,音楽,羽,女性,2,0.002
夜,音楽,舞う,飛ぶ,1,0.001
夜,音楽,飛ぶ,舞う,1,0.001
夜,音楽,花,女性,2,0.002
夜,音楽,舞う,花,7,0.007
夜,音楽,飛ぶ,美しさ,8,0.008
夜,音楽,美しさ,羽,4,0.004
夜,音楽,美しさ,女性,1,0.001
夜,音楽,美しさ,花,2,0.002
夜,音楽,儚さ,飛ぶ,6,0.006
夜,音楽,女性,花,1,0.001
夜,音楽,舞う,美しさ,2,0.002
夜,音楽,女性,美しさ,1,0.001
夜,音楽,花,空,1,0.001
夜,音楽,舞う,儚さ,1,0.001
夜,音楽,花,飛ぶ,1,0.001
夜,音楽,飛ぶ,空,1,0.001
夜,音楽,舞う,羽,1,0.001
夜,音楽,舞う,女性,1,0.001
夜,音楽,NA,NA,27,0.027
踊り子,夜,蝶,儚さ,570,0.57
踊り子,夜,蝶,空,308,0.308
踊り子,夜,蝶,美しさ,39,0.039
踊り子,夜,蝶,女性,27,0.027
踊り子,夜,蝶,羽,2,0.002
踊り子,夜,蝶,舞う,13,0.013
踊り子,夜,蝶,飛ぶ,10,0.01
踊り子,夜,蝶,花,4,0.004
踊り子,夜,NA,NA,27,0.027
踊り子,音楽,蝶,羽,37,0.037
踊り子,音楽,蝶,花,204,0.204
踊り子,音楽,蝶,儚さ,41,0.041
踊り子,音楽,蝶,舞う,475,0.475
踊り子,音楽,蝶,美しさ,48,0.048
踊り子,音楽,蝶,女性,137,0.137
踊り子,音楽,蝶,空,23,0.023
踊り子,音楽,蝶,飛ぶ,8,0.008
踊り子,音楽,NA,NA,27,0.027
