B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,女性,蝶,羽,298,0.298
踊り子,女性,蝶,女性,607,0.607
踊り子,女性,蝶,空,18,0.018
踊り子,女性,蝶,舞う,47,0.047
踊り子,女性,蝶,花,5,0.005
踊り子,女性,蝶,飛ぶ,13,0.013
踊り子,女性,蝶,儚さ,4,0.004
踊り子,女性,蝶,美しさ,1,0.001
踊り子,女性,NA,NA,7,0.007
踊り子,夜,蝶,儚さ,393,0.393
踊り子,夜,蝶,空,527,0.527
踊り子,夜,蝶,美しさ,25,0.025
踊り子,夜,蝶,飛ぶ,6,0.006
踊り子,夜,蝶,舞う,21,0.021
踊り子,夜,蝶,羽,5,0.005
踊り子,夜,蝶,女性,11,0.011
踊り子,夜,蝶,花,5,0.005
踊り子,夜,NA,NA,7,0.007
女性,夜,羽,儚さ,280,0.28
女性,夜,女性,空,527,0.527
女性,夜,空,儚さ,13,0.013
女性,夜,女性,美しさ,5,0.005
女性,夜,舞う,儚さ,44,0.044
女性,夜,女性,儚さ,48,0.048
女性,夜,花,飛ぶ,5,0.005
女性,夜,羽,美しさ,9,0.009
女性,夜,女性,舞う,21,0.021
女性,夜,女性,羽,5,0.005
女性,夜,舞う,女性,2,0.002
女性,夜,羽,女性,6,0.006
女性,夜,飛ぶ,儚さ,8,0.008
女性,夜,空,美しさ,2,0.002
女性,夜,空,女性,2,0.002
女性,夜,舞う,美しさ,1,0.001
女性,夜,儚さ,美しさ,3,0.003
女性,夜,羽,花,3,0.003
女性,夜,飛ぶ,美しさ,5,0.005
女性,夜,美しさ,飛ぶ,1,0.001
女性,夜,儚さ,女性,1,0.001
女性,夜,女性,花,1,0.001
女性,夜,空,花,1,0.001
女性,夜,NA,NA,7,0.007
