B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,女性,蝶,美しさ,591,0.591
踊り子,女性,蝶,羽,145,0.145
踊り子,女性,蝶,女性,212,0.212
踊り子,女性,蝶,舞う,50,0.05
踊り子,女性,蝶,花,1,0.001
踊り子,女性,蝶,空,1,0.001
踊り子,女性,NA,NA,0,0.0
踊り子,踊り,蝶,女性,13,0.013
踊り子,踊り,蝶,舞う,660,0.66
踊り子,踊り,蝶,飛ぶ,146,0.146
踊り子,踊り,蝶,花,52,0.052
踊り子,踊り,蝶,羽,50,0.05
踊り子,踊り,蝶,美しさ,79,0.079
踊り子,踊り,NA,NA,0,0.0
踊り,女性,女性,美しさ,12,0.012
踊り,女性,舞う,美しさ,579,0.579
踊り,女性,飛ぶ,羽,145,0.145
踊り,女性,花,女性,52,0.052
踊り,女性,羽,舞う,50,0.05
踊り,女性,舞う,女性,81,0.081
踊り,女性,美しさ,女性,79,0.079
踊り,女性,女性,花,1,0.001
踊り,女性,飛ぶ,空,1,0.001
踊り,女性,NA,NA,0,0.0
