B_dom,B_cod,A_dom,A_cod,count,probability
音楽,踊り,空,飛ぶ,58,0.058
音楽,踊り,空,羽,19,0.019
音楽,踊り,舞う,女性,285,0.285
音楽,踊り,女性,花,160,0.16
音楽,踊り,花,舞う,16,0.016
音楽,踊り,美しさ,花,96,0.096
音楽,踊り,舞う,美しさ,28,0.028
音楽,踊り,舞う,羽,38,0.038
音楽,踊り,羽,空,1,0.001
音楽,踊り,花,女性,92,0.092
音楽,踊り,飛ぶ,舞う,10,0.01
音楽,踊り,女性,美しさ,16,0.016
音楽,踊り,花,儚さ,1,0.001
音楽,踊り,儚さ,美しさ,8,0.008
音楽,踊り,羽,舞う,67,0.067
音楽,踊り,美しさ,女性,28,0.028
音楽,踊り,女性,舞う,3,0.003
音楽,踊り,飛ぶ,羽,31,0.031
音楽,踊り,空,舞う,1,0.001
音楽,踊り,舞う,飛ぶ,2,0.002
音楽,踊り,飛ぶ,空,1,0.001
音楽,踊り,儚さ,花,6,0.006
音楽,踊り,儚さ,舞う,2,0.002
音楽,踊り,美しさ,儚さ,1,0.001
音楽,踊り,女性,儚さ,1,0.001
音楽,踊り,羽,飛ぶ,1,0.001
音楽,踊り,美しさ,舞う,1,0.001
音楽,踊り,美しさ,羽,4,0.004
音楽,踊り,飛ぶ,美しさ,1,0.001
音楽,踊り,花,美しさ,1,0.001
音楽,踊り,NA,NA,21,0.021
踊り子,踊り,蝶,飛ぶ,61,0.061
踊り子,踊り,蝶,羽,92,0.092
踊り子,踊り,蝶,女性,405,0.405
踊り子,踊り,蝶,花,262,0.262
踊り子,踊り,蝶,舞う,100,0.1
踊り子,踊り,蝶,美しさ,54,0.054
踊り子,踊り,蝶,空,2,0.002
踊り子,踊り,蝶,儚さ,3,0.003
踊り子,踊り,NA,NA,21,0.021
踊り子,音楽,蝶,空,78,0.078
踊り子,音楽,蝶,舞う,353,0.353
踊り子,音楽,蝶,女性,180,0.18
踊り子,音楽,蝶,花,110,0.11
踊り子,音楽,蝶,美しさ,130,0.13
踊り子,音楽,蝶,羽,69,0.069
踊り子,音楽,蝶,飛ぶ,43,0.043
踊り子,音楽,蝶,儚さ,16,0.016
踊り子,音楽,NA,NA,21,0.021
