B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,踊り,蝶,花,258,0.258
踊り子,踊り,蝶,美しさ,68,0.068
踊り子,踊り,蝶,舞う,104,0.104
踊り子,踊り,蝶,女性,411,0.411
踊り子,踊り,蝶,飛ぶ,66,0.066
踊り子,踊り,蝶,羽,71,0.071
踊り子,踊り,蝶,儚さ,3,0.003
踊り子,踊り,NA,NA,19,0.019
踊り子,音楽,蝶,女性,215,0.215
踊り子,音楽,蝶,舞う,325,0.325
踊り子,音楽,蝶,羽,58,0.058
踊り子,音楽,蝶,美しさ,104,0.104
踊り子,音楽,蝶,花,136,0.136
踊り子,音楽,蝶,空,81,0.081
踊り子,音楽,蝶,飛ぶ,45,0.045
踊り子,音楽,蝶,儚さ,17,0.017
踊り子,音楽,NA,NA,19,0.019
音楽,踊り,女性,花,186,0.186
音楽,踊り,女性,美しさ,25,0.025
音楽,踊り,舞う,美しさ,35,0.035
音楽,踊り,羽,舞う,58,0.058
音楽,踊り,美しさ,花,63,0.063
音楽,踊り,舞う,女性,264,0.264
音楽,踊り,花,女性,110,0.11
音楽,踊り,空,飛ぶ,65,0.065
音楽,踊り,飛ぶ,舞う,12,0.012
音楽,踊り,舞う,羽,25,0.025
音楽,踊り,飛ぶ,羽,32,0.032
音楽,踊り,花,舞う,23,0.023
音楽,踊り,儚さ,美しさ,7,0.007
音楽,踊り,美しさ,女性,36,0.036
音楽,踊り,女性,舞う,3,0.003
音楽,踊り,空,羽,11,0.011
音楽,踊り,空,舞う,5,0.005
音楽,踊り,美しさ,舞う,2,0.002
音楽,踊り,儚さ,花,9,0.009
音楽,踊り,花,儚さ,2,0.002
音楽,踊り,美しさ,羽,3,0.003
音楽,踊り,女性,儚さ,1,0.001
音楽,踊り,舞う,飛ぶ,1,0.001
音楽,踊り,花,美しさ,1,0.001
音楽,踊り,飛ぶ,女性,1,0.001
音楽,踊り,儚さ,舞う,1,0.001
音楽,踊り,NA,NA,19,0.019
