B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,回る,蝶,女性,232,0.232
踊り子,回る,蝶,羽,178,0.178
踊り子,回る,蝶,空,107,0.107
踊り子,回る,蝶,美しさ,97,0.097
踊り子,回る,蝶,飛ぶ,80,0.08
踊り子,回る,蝶,儚さ,23,0.023
踊り子,回る,蝶,花,39,0.039
踊り子,回る,蝶,舞う,125,0.125
踊り子,回る,NA,NA,119,0.119
踊り子,夜,蝶,空,341,0.341
踊り子,夜,蝶,儚さ,399,0.399
踊り子,夜,蝶,花,18,0.018
踊り子,夜,蝶,女性,61,0.061
踊り子,夜,蝶,羽,8,0.008
踊り子,夜,蝶,美しさ,29,0.029
踊り子,夜,蝶,舞う,11,0.011
踊り子,夜,蝶,飛ぶ,14,0.014
踊り子,夜,NA,NA,119,0.119
回る,夜,女性,空,183,0.183
回る,夜,羽,儚さ,149,0.149
回る,夜,空,儚さ,56,0.056
回る,夜,美しさ,空,76,0.076
回る,夜,飛ぶ,儚さ,62,0.062
回る,夜,空,花,1,0.001
回る,夜,儚さ,空,16,0.016
回る,夜,空,女性,45,0.045
回る,夜,羽,女性,5,0.005
回る,夜,花,羽,3,0.003
回る,夜,舞う,儚さ,84,0.084
回る,夜,羽,美しさ,10,0.01
回る,夜,飛ぶ,美しさ,8,0.008
回る,夜,女性,儚さ,39,0.039
回る,夜,舞う,空,31,0.031
回る,夜,羽,花,11,0.011
回る,夜,女性,舞う,5,0.005
回る,夜,花,空,32,0.032
回る,夜,空,舞う,2,0.002
回る,夜,羽,空,3,0.003
回る,夜,美しさ,飛ぶ,12,0.012
回る,夜,飛ぶ,女性,6,0.006
回る,夜,飛ぶ,花,3,0.003
回る,夜,空,美しさ,3,0.003
回る,夜,美しさ,儚さ,7,0.007
回る,夜,女性,美しさ,3,0.003
回る,夜,女性,羽,2,0.002
回る,夜,美しさ,女性,1,0.001
回る,夜,花,女性,1,0.001
回る,夜,舞う,美しさ,4,0.004
回る,夜,儚さ,女性,1,0.001
回る,夜,舞う,花,2,0.002
回る,夜,花,儚さ,2,0.002
回る,夜,儚さ,美しさ,1,0.001
回る,夜,飛ぶ,舞う,1,0.001
回る,夜,儚さ,羽,1,0.001
回る,夜,舞う,女性,2,0.002
回る,夜,花,舞う,1,0.001
回る,夜,美しさ,舞う,1,0.001
回る,夜,儚さ,花,1,0.001
回る,夜,儚さ,舞う,1,0.001
回る,夜,儚さ,飛ぶ,2,0.002
回る,夜,舞う,羽,2,0.002
回る,夜,NA,NA,119,0.119
