B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,夜,蝶,空,532,0.532
踊り子,夜,蝶,儚さ,287,0.287
踊り子,夜,蝶,花,16,0.016
踊り子,夜,蝶,飛ぶ,20,0.02
踊り子,夜,蝶,女性,28,0.028
踊り子,夜,蝶,羽,16,0.016
踊り子,夜,蝶,美しさ,28,0.028
踊り子,夜,蝶,舞う,20,0.02
踊り子,夜,NA,NA,53,0.053
踊り子,揺れる,蝶,美しさ,91,0.091
踊り子,揺れる,蝶,儚さ,254,0.254
踊り子,揺れる,蝶,羽,215,0.215
踊り子,揺れる,蝶,女性,238,0.238
踊り子,揺れる,蝶,舞う,64,0.064
踊り子,揺れる,蝶,飛ぶ,19,0.019
踊り子,揺れる,蝶,花,41,0.041
踊り子,揺れる,蝶,空,25,0.025
踊り子,揺れる,NA,NA,53,0.053
揺れる,夜,美しさ,空,70,0.07
揺れる,夜,儚さ,空,207,0.207
揺れる,夜,羽,儚さ,178,0.178
揺れる,夜,女性,空,214,0.214
揺れる,夜,舞う,儚さ,53,0.053
揺れる,夜,飛ぶ,儚さ,10,0.01
揺れる,夜,儚さ,花,2,0.002
揺れる,夜,花,空,29,0.029
揺れる,夜,美しさ,飛ぶ,5,0.005
揺れる,夜,空,女性,9,0.009
揺れる,夜,羽,花,10,0.01
揺れる,夜,美しさ,女性,3,0.003
揺れる,夜,美しさ,羽,1,0.001
揺れる,夜,空,花,2,0.002
揺れる,夜,空,儚さ,12,0.012
揺れる,夜,美しさ,儚さ,10,0.01
揺れる,夜,花,羽,1,0.001
揺れる,夜,儚さ,女性,3,0.003
揺れる,夜,女性,儚さ,19,0.019
揺れる,夜,儚さ,羽,14,0.014
揺れる,夜,舞う,空,9,0.009
揺れる,夜,羽,女性,12,0.012
揺れる,夜,儚さ,美しさ,10,0.01
揺れる,夜,儚さ,飛ぶ,10,0.01
揺れる,夜,美しさ,舞う,2,0.002
揺れる,夜,羽,美しさ,9,0.009
揺れる,夜,花,飛ぶ,5,0.005
揺れる,夜,女性,舞う,5,0.005
揺れる,夜,飛ぶ,美しさ,6,0.006
揺れる,夜,花,儚さ,5,0.005
揺れる,夜,空,舞う,1,0.001
揺れる,夜,飛ぶ,女性,1,0.001
揺れる,夜,羽,舞う,3,0.003
揺れる,夜,儚さ,舞う,8,0.008
揺れる,夜,羽,空,3,0.003
揺れる,夜,舞う,美しさ,1,0.001
揺れる,夜,花,美しさ,1,0.001
揺れる,夜,飛ぶ,花,1,0.001
揺れる,夜,飛ぶ,舞う,1,0.001
揺れる,夜,空,美しさ,1,0.001
揺れる,夜,舞う,花,1,0.001
揺れる,夜,NA,NA,53,0.053
