B_dom,B_cod,A_dom,A_cod,count,probability
踊り,女性,舞う,美しさ,552,0.552
踊り,女性,花,女性,56,0.056
踊り,女性,飛ぶ,羽,144,0.144
踊り,女性,女性,美しさ,10,0.01
踊り,女性,羽,舞う,62,0.062
踊り,女性,舞う,女性,85,0.085
踊り,女性,美しさ,女性,82,0.082
踊り,女性,儚さ,美しさ,1,0.001
踊り,女性,女性,花,1,0.001
踊り,女性,羽,美しさ,3,0.003
踊り,女性,羽,飛ぶ,1,0.001
踊り,女性,羽,女性,1,0.001
踊り,女性,儚さ,女性,1,0.001
踊り,女性,NA,NA,1,0.001
踊り子,女性,蝶,美しさ,566,0.566
踊り子,女性,蝶,女性,225,0.225
踊り子,女性,蝶,羽,144,0.144
踊り子,女性,蝶,舞う,62,0.062
踊り子,女性,蝶,花,1,0.001
踊り子,女性,蝶,飛ぶ,1,0.001
踊り子,女性,NA,NA,1,0.001
踊り子,踊り,蝶,舞う,637,0.637
踊り子,踊り,蝶,花,56,0.056
踊り子,踊り,蝶,飛ぶ,144,0.144
踊り子,踊り,蝶,女性,11,0.011
踊り子,踊り,蝶,羽,67,0.067
踊り子,踊り,蝶,美しさ,82,0.082
踊り子,踊り,蝶,儚さ,2,0.002
踊り子,踊り,NA,NA,1,0.001
