B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,音楽,蝶,儚さ,91,0.091
踊り子,音楽,蝶,女性,224,0.224
踊り子,音楽,蝶,飛ぶ,73,0.073
踊り子,音楽,蝶,花,69,0.069
踊り子,音楽,蝶,美しさ,152,0.152
踊り子,音楽,蝶,羽,60,0.06
踊り子,音楽,蝶,空,185,0.185
踊り子,音楽,蝶,舞う,120,0.12
踊り子,音楽,NA,NA,26,0.026
踊り子,スカート,蝶,羽,91,0.091
踊り子,スカート,蝶,女性,419,0.419
踊り子,スカート,蝶,舞う,233,0.233
踊り子,スカート,蝶,花,76,0.076
踊り子,スカート,蝶,飛ぶ,73,0.073
踊り子,スカート,蝶,空,56,0.056
踊り子,スカート,蝶,儚さ,22,0.022
踊り子,スカート,蝶,美しさ,4,0.004
踊り子,スカート,NA,NA,26,0.026
音楽,スカート,儚さ,羽,24,0.024
音楽,スカート,女性,羽,39,0.039
音楽,スカート,飛ぶ,女性,73,0.073
音楽,スカート,花,羽,21,0.021
音楽,スカート,美しさ,舞う,84,0.084
音楽,スカート,花,女性,22,0.022
音楽,スカート,羽,花,23,0.023
音楽,スカート,空,女性,184,0.184
音楽,スカート,女性,飛ぶ,16,0.016
音楽,スカート,美しさ,飛ぶ,45,0.045
音楽,スカート,女性,舞う,126,0.126
音楽,スカート,羽,女性,32,0.032
音楽,スカート,女性,空,38,0.038
音楽,スカート,儚さ,女性,46,0.046
音楽,スカート,花,空,11,0.011
音楽,スカート,花,舞う,8,0.008
音楽,スカート,美しさ,女性,10,0.01
音楽,スカート,舞う,花,50,0.05
音楽,スカート,美しさ,空,7,0.007
音楽,スカート,舞う,女性,52,0.052
音楽,スカート,舞う,儚さ,15,0.015
音楽,スカート,儚さ,舞う,15,0.015
音楽,スカート,儚さ,飛ぶ,5,0.005
音楽,スカート,羽,儚さ,5,0.005
音楽,スカート,花,飛ぶ,7,0.007
音楽,スカート,儚さ,美しさ,1,0.001
音楽,スカート,美しさ,羽,5,0.005
音楽,スカート,女性,儚さ,2,0.002
音楽,スカート,空,花,1,0.001
音楽,スカート,美しさ,花,1,0.001
音楽,スカート,女性,美しさ,2,0.002
音楽,スカート,舞う,羽,2,0.002
音楽,スカート,女性,花,1,0.001
音楽,スカート,舞う,美しさ,1,0.001
音楽,スカート,NA,NA,26,0.026
