B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,舞台,蝶,美しさ,263,0.263
踊り子,舞台,蝶,女性,127,0.127
踊り子,舞台,蝶,舞う,396,0.396
踊り子,舞台,蝶,花,59,0.059
踊り子,舞台,蝶,羽,93,0.093
踊り子,舞台,蝶,飛ぶ,41,0.041
踊り子,舞台,蝶,空,13,0.013
踊り子,舞台,蝶,儚さ,1,0.001
踊り子,舞台,NA,NA,7,0.007
踊り子,踊り,蝶,花,34,0.034
踊り子,踊り,蝶,舞う,359,0.359
踊り子,踊り,蝶,羽,346,0.346
踊り子,踊り,蝶,飛ぶ,167,0.167
踊り子,踊り,蝶,女性,60,0.06
踊り子,踊り,蝶,美しさ,20,0.02
踊り子,踊り,蝶,儚さ,6,0.006
踊り子,踊り,蝶,空,1,0.001
踊り子,踊り,NA,NA,7,0.007
踊り,舞台,花,美しさ,13,0.013
踊り,舞台,舞う,女性,110,0.11
踊り,舞台,羽,舞う,311,0.311
踊り,舞台,舞う,美しさ,235,0.235
踊り,舞台,飛ぶ,舞う,71,0.071
踊り,舞台,女性,花,43,0.043
踊り,舞台,花,女性,11,0.011
踊り,舞台,飛ぶ,羽,86,0.086
踊り,舞台,美しさ,女性,6,0.006
踊り,舞台,儚さ,美しさ,2,0.002
踊り,舞台,儚さ,花,3,0.003
踊り,舞台,女性,美しさ,13,0.013
踊り,舞台,花,舞う,9,0.009
踊り,舞台,羽,飛ぶ,34,0.034
踊り,舞台,女性,舞う,4,0.004
踊り,舞台,舞う,飛ぶ,6,0.006
踊り,舞台,美しさ,花,13,0.013
踊り,舞台,飛ぶ,空,10,0.01
踊り,舞台,羽,空,1,0.001
踊り,舞台,舞う,羽,6,0.006
踊り,舞台,舞う,空,2,0.002
踊り,舞台,儚さ,舞う,1,0.001
踊り,舞台,花,儚さ,1,0.001
踊り,舞台,空,飛ぶ,1,0.001
踊り,舞台,美しさ,羽,1,0.001
踊り,舞台,NA,NA,7,0.007
