B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,夜,蝶,儚さ,652,0.652
踊り子,夜,蝶,空,261,0.261
踊り子,夜,蝶,美しさ,45,0.045
踊り子,夜,蝶,花,9,0.009
踊り子,夜,蝶,女性,9,0.009
踊り子,夜,蝶,羽,3,0.003
踊り子,夜,蝶,舞う,6,0.006
踊り子,夜,蝶,飛ぶ,3,0.003
踊り子,夜,NA,NA,12,0.012
踊り子,舞台,蝶,飛ぶ,66,0.066
踊り子,舞台,蝶,舞う,600,0.6
踊り子,舞台,蝶,花,192,0.192
踊り子,舞台,蝶,美しさ,53,0.053
踊り子,舞台,蝶,女性,19,0.019
踊り子,舞台,蝶,空,19,0.019
踊り子,舞台,蝶,羽,35,0.035
踊り子,舞台,蝶,儚さ,4,0.004
踊り子,舞台,NA,NA,12,0.012
舞台,夜,飛ぶ,儚さ,42,0.042
舞台,夜,舞う,儚さ,554,0.554
舞台,夜,花,空,186,0.186
舞台,夜,美しさ,空,48,0.048
舞台,夜,女性,儚さ,13,0.013
舞台,夜,舞う,空,22,0.022
舞台,夜,飛ぶ,美しさ,24,0.024
舞台,夜,空,儚さ,17,0.017
舞台,夜,羽,儚さ,20,0.02
舞台,夜,舞う,花,9,0.009
舞台,夜,儚さ,空,3,0.003
舞台,夜,美しさ,儚さ,4,0.004
舞台,夜,舞う,美しさ,9,0.009
舞台,夜,羽,女性,4,0.004
舞台,夜,花,儚さ,2,0.002
舞台,夜,羽,美しさ,10,0.01
舞台,夜,花,羽,3,0.003
舞台,夜,女性,舞う,4,0.004
舞台,夜,舞う,飛ぶ,2,0.002
舞台,夜,舞う,女性,4,0.004
舞台,夜,空,舞う,1,0.001
舞台,夜,花,飛ぶ,1,0.001
舞台,夜,儚さ,女性,1,0.001
舞台,夜,女性,美しさ,1,0.001
舞台,夜,女性,空,1,0.001
舞台,夜,羽,空,1,0.001
舞台,夜,空,美しさ,1,0.001
舞台,夜,美しさ,舞う,1,0.001
舞台,夜,NA,NA,12,0.012
