B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,舞う,66,0.066
踊り子,揺れる,蝶,空,39,0.039
踊り子,揺れる,蝶,儚さ,229,0.229
踊り子,揺れる,蝶,女性,218,0.218
踊り子,揺れる,蝶,羽,154,0.154
踊り子,揺れる,蝶,美しさ,205,0.205
踊り子,揺れる,蝶,花,36,0.036
踊り子,揺れる,蝶,飛ぶ,10,0.01
踊り子,揺れる,NA,NA,43,0.043
踊り子,踊り,蝶,羽,84,0.084
踊り子,踊り,蝶,美しさ,113,0.113
踊り子,踊り,蝶,花,165,0.165
踊り子,踊り,蝶,舞う,411,0.411
踊り子,踊り,蝶,飛ぶ,124,0.124
踊り子,踊り,蝶,女性,54,0.054
踊り子,踊り,蝶,空,2,0.002
踊り子,踊り,蝶,儚さ,4,0.004
踊り子,踊り,NA,NA,43,0.043
踊り,揺れる,羽,舞う,49,0.049
踊り,揺れる,美しさ,舞う,2,0.002
踊り,揺れる,羽,空,29,0.029
踊り,揺れる,花,儚さ,139,0.139
踊り,揺れる,美しさ,儚さ,74,0.074
踊り,揺れる,舞う,女性,178,0.178
踊り,揺れる,舞う,羽,33,0.033
踊り,揺れる,舞う,美しさ,175,0.175
踊り,揺れる,美しさ,女性,26,0.026
踊り,揺れる,飛ぶ,羽,112,0.112
踊り,揺れる,花,美しさ,8,0.008
踊り,揺れる,女性,花,29,0.029
踊り,揺れる,舞う,空,9,0.009
踊り,揺れる,美しさ,羽,5,0.005
踊り,揺れる,美しさ,花,6,0.006
踊り,揺れる,女性,儚さ,4,0.004
踊り,揺れる,花,女性,13,0.013
踊り,揺れる,花,舞う,4,0.004
踊り,揺れる,飛ぶ,舞う,10,0.01
踊り,揺れる,女性,美しさ,19,0.019
踊り,揺れる,舞う,儚さ,11,0.011
踊り,揺れる,飛ぶ,儚さ,1,0.001
踊り,揺れる,飛ぶ,空,1,0.001
踊り,揺れる,舞う,飛ぶ,5,0.005
踊り,揺れる,羽,飛ぶ,5,0.005
踊り,揺れる,花,羽,1,0.001
踊り,揺れる,羽,美しさ,1,0.001
踊り,揺れる,女性,舞う,1,0.001
踊り,揺れる,空,羽,2,0.002
踊り,揺れる,儚さ,花,1,0.001
踊り,揺れる,女性,羽,1,0.001
踊り,揺れる,儚さ,女性,1,0.001
踊り,揺れる,儚さ,美しさ,2,0.002
踊り,揺れる,NA,NA,43,0.043
