B_dom,B_cod,A_dom,A_cod,count,probability
回る,女性,飛ぶ,美しさ,60,0.06
回る,女性,空,花,165,0.165
回る,女性,花,羽,19,0.019
回る,女性,羽,儚さ,49,0.049
回る,女性,羽,花,58,0.058
回る,女性,空,女性,48,0.048
回る,女性,儚さ,女性,13,0.013
回る,女性,女性,舞う,81,0.081
回る,女性,女性,羽,57,0.057
回る,女性,舞う,花,87,0.087
回る,女性,美しさ,飛ぶ,6,0.006
回る,女性,儚さ,舞う,10,0.01
回る,女性,女性,空,17,0.017
回る,女性,美しさ,舞う,44,0.044
回る,女性,儚さ,羽,28,0.028
回る,女性,舞う,儚さ,18,0.018
回る,女性,美しさ,羽,27,0.027
回る,女性,羽,女性,11,0.011
回る,女性,女性,儚さ,15,0.015
回る,女性,花,飛ぶ,8,0.008
回る,女性,花,女性,12,0.012
回る,女性,舞う,女性,8,0.008
回る,女性,美しさ,儚さ,7,0.007
回る,女性,花,空,2,0.002
回る,女性,飛ぶ,儚さ,2,0.002
回る,女性,女性,花,5,0.005
回る,女性,花,舞う,4,0.004
回る,女性,美しさ,女性,2,0.002
回る,女性,飛ぶ,花,2,0.002
回る,女性,美しさ,空,4,0.004
回る,女性,女性,飛ぶ,1,0.001
回る,女性,女性,美しさ,7,0.007
回る,女性,儚さ,飛ぶ,1,0.001
回る,女性,美しさ,花,3,0.003
回る,女性,舞う,羽,1,0.001
回る,女性,NA,NA,118,0.118
踊り子,女性,蝶,美しさ,67,0.067
踊り子,女性,蝶,花,320,0.32
踊り子,女性,蝶,羽,132,0.132
踊り子,女性,蝶,儚さ,91,0.091
踊り子,女性,蝶,女性,94,0.094
踊り子,女性,蝶,舞う,139,0.139
踊り子,女性,蝶,飛ぶ,16,0.016
踊り子,女性,蝶,空,23,0.023
踊り子,女性,NA,NA,118,0.118
踊り子,回る,蝶,飛ぶ,64,0.064
踊り子,回る,蝶,空,213,0.213
踊り子,回る,蝶,花,45,0.045
踊り子,回る,蝶,羽,118,0.118
踊り子,回る,蝶,儚さ,52,0.052
踊り子,回る,蝶,女性,183,0.183
踊り子,回る,蝶,舞う,114,0.114
踊り子,回る,蝶,美しさ,93,0.093
踊り子,回る,NA,NA,118,0.118
