B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,夜,蝶,空,377,0.377
踊り子,夜,蝶,儚さ,353,0.353
踊り子,夜,蝶,美しさ,56,0.056
踊り子,夜,蝶,舞う,9,0.009
踊り子,夜,蝶,花,4,0.004
踊り子,夜,蝶,女性,64,0.064
踊り子,夜,蝶,羽,7,0.007
踊り子,夜,蝶,飛ぶ,7,0.007
踊り子,夜,NA,NA,123,0.123
踊り子,回る,蝶,女性,267,0.267
踊り子,回る,蝶,舞う,162,0.162
踊り子,回る,蝶,美しさ,54,0.054
踊り子,回る,蝶,花,88,0.088
踊り子,回る,蝶,羽,110,0.11
踊り子,回る,蝶,飛ぶ,117,0.117
踊り子,回る,蝶,空,55,0.055
踊り子,回る,蝶,儚さ,24,0.024
踊り子,回る,NA,NA,123,0.123
夜,回る,空,女性,232,0.232
夜,回る,儚さ,舞う,108,0.108
夜,回る,空,美しさ,39,0.039
夜,回る,空,花,78,0.078
夜,回る,儚さ,女性,24,0.024
夜,回る,美しさ,舞う,25,0.025
夜,回る,儚さ,羽,100,0.1
夜,回る,儚さ,飛ぶ,88,0.088
夜,回る,舞う,飛ぶ,2,0.002
夜,回る,空,舞う,11,0.011
夜,回る,花,飛ぶ,2,0.002
夜,回る,儚さ,空,18,0.018
夜,回る,美しさ,飛ぶ,15,0.015
夜,回る,女性,空,32,0.032
夜,回る,儚さ,美しさ,12,0.012
夜,回る,女性,舞う,18,0.018
夜,回る,羽,花,4,0.004
夜,回る,女性,美しさ,2,0.002
夜,回る,飛ぶ,女性,6,0.006
夜,回る,美しさ,空,3,0.003
夜,回る,美しさ,儚さ,3,0.003
夜,回る,舞う,儚さ,3,0.003
夜,回る,空,儚さ,15,0.015
夜,回る,女性,飛ぶ,9,0.009
夜,回る,花,女性,1,0.001
夜,回る,女性,儚さ,1,0.001
夜,回る,美しさ,羽,5,0.005
夜,回る,美しさ,女性,3,0.003
夜,回る,儚さ,花,3,0.003
夜,回る,飛ぶ,儚さ,1,0.001
夜,回る,女性,羽,2,0.002
夜,回る,美しさ,花,2,0.002
夜,回る,空,飛ぶ,1,0.001
夜,回る,舞う,空,1,0.001
夜,回る,舞う,羽,1,0.001
夜,回る,空,羽,1,0.001
夜,回る,羽,美しさ,1,0.001
夜,回る,舞う,女性,1,0.001
夜,回る,舞う,花,1,0.001
夜,回る,羽,儚さ,1,0.001
夜,回る,羽,空,1,0.001
夜,回る,花,羽,1,0.001
夜,回る,NA,NA,123,0.123
