B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,回る,蝶,美しさ,66,0.066
踊り子,回る,蝶,女性,174,0.174
踊り子,回る,蝶,舞う,301,0.301
踊り子,回る,蝶,羽,124,0.124
踊り子,回る,蝶,空,74,0.074
踊り子,回る,蝶,儚さ,32,0.032
踊り子,回る,蝶,花,27,0.027
踊り子,回る,蝶,飛ぶ,33,0.033
踊り子,回る,NA,NA,169,0.169
踊り子,揺れる,蝶,儚さ,403,0.403
踊り子,揺れる,蝶,羽,75,0.075
踊り子,揺れる,蝶,女性,107,0.107
踊り子,揺れる,蝶,美しさ,120,0.12
踊り子,揺れる,蝶,舞う,51,0.051
踊り子,揺れる,蝶,空,20,0.02
踊り子,揺れる,蝶,花,31,0.031
踊り子,揺れる,蝶,飛ぶ,24,0.024
踊り子,揺れる,NA,NA,169,0.169
揺れる,回る,儚さ,美しさ,21,0.021
揺れる,回る,儚さ,女性,118,0.118
揺れる,回る,羽,美しさ,21,0.021
揺れる,回る,羽,女性,33,0.033
揺れる,回る,女性,舞う,61,0.061
揺れる,回る,儚さ,舞う,149,0.149
揺れる,回る,儚さ,羽,57,0.057
揺れる,回る,儚さ,空,35,0.035
揺れる,回る,女性,羽,27,0.027
揺れる,回る,羽,舞う,8,0.008
揺れる,回る,美しさ,羽,19,0.019
揺れる,回る,舞う,羽,9,0.009
揺れる,回る,女性,空,10,0.01
揺れる,回る,女性,儚さ,5,0.005
揺れる,回る,美しさ,女性,8,0.008
揺れる,回る,美しさ,舞う,69,0.069
揺れる,回る,空,儚さ,8,0.008
揺れる,回る,花,羽,12,0.012
揺れる,回る,飛ぶ,舞う,6,0.006
揺れる,回る,花,美しさ,6,0.006
揺れる,回る,美しさ,空,19,0.019
揺れる,回る,儚さ,花,10,0.01
揺れる,回る,空,花,4,0.004
揺れる,回る,舞う,儚さ,13,0.013
揺れる,回る,飛ぶ,美しさ,11,0.011
揺れる,回る,花,空,3,0.003
揺れる,回る,儚さ,飛ぶ,13,0.013
揺れる,回る,舞う,花,6,0.006
揺れる,回る,舞う,飛ぶ,12,0.012
揺れる,回る,花,飛ぶ,3,0.003
揺れる,回る,花,舞う,6,0.006
揺れる,回る,空,女性,5,0.005
揺れる,回る,空,美しさ,1,0.001
揺れる,回る,飛ぶ,儚さ,2,0.002
揺れる,回る,舞う,空,3,0.003
揺れる,回る,羽,儚さ,3,0.003
揺れる,回る,空,舞う,2,0.002
揺れる,回る,舞う,美しさ,3,0.003
揺れる,回る,飛ぶ,女性,4,0.004
揺れる,回る,舞う,女性,5,0.005
揺れる,回る,羽,空,4,0.004
揺れる,回る,羽,花,6,0.006
揺れる,回る,女性,飛ぶ,1,0.001
揺れる,回る,美しさ,飛ぶ,4,0.004
揺れる,回る,飛ぶ,花,1,0.001
揺れる,回る,女性,美しさ,3,0.003
揺れる,回る,美しさ,儚さ,1,0.001
揺れる,回る,花,女性,1,0.001
揺れる,回る,NA,NA,169,0.169
