B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,女性,蝶,舞う,96,0.096
踊り子,女性,蝶,美しさ,213,0.213
踊り子,女性,蝶,花,433,0.433
踊り子,女性,蝶,女性,178,0.178
踊り子,女性,蝶,空,20,0.02
踊り子,女性,蝶,羽,48,0.048
踊り子,女性,蝶,飛ぶ,1,0.001
踊り子,女性,蝶,儚さ,9,0.009
踊り子,女性,NA,NA,2,0.002
踊り子,舞台,蝶,花,131,0.131
踊り子,舞台,蝶,羽,214,0.214
踊り子,舞台,蝶,舞う,543,0.543
踊り子,舞台,蝶,儚さ,23,0.023
踊り子,舞台,蝶,美しさ,39,0.039
踊り子,舞台,蝶,飛ぶ,8,0.008
踊り子,舞台,蝶,空,11,0.011
踊り子,舞台,蝶,女性,29,0.029
踊り子,舞台,NA,NA,2,0.002
女性,舞台,舞う,花,83,0.083
女性,舞台,美しさ,羽,204,0.204
女性,舞台,花,舞う,428,0.428
女性,舞台,女性,舞う,97,0.097
女性,舞台,女性,花,48,0.048
女性,舞台,女性,儚さ,23,0.023
女性,舞台,女性,羽,7,0.007
女性,舞台,空,舞う,18,0.018
女性,舞台,羽,美しさ,31,0.031
女性,舞台,飛ぶ,美しさ,1,0.001
女性,舞台,舞う,飛ぶ,6,0.006
女性,舞台,美しさ,空,9,0.009
女性,舞台,空,美しさ,2,0.002
女性,舞台,舞う,女性,3,0.003
女性,舞台,羽,女性,16,0.016
女性,舞台,舞う,羽,3,0.003
女性,舞台,儚さ,女性,6,0.006
女性,舞台,花,女性,4,0.004
女性,舞台,儚さ,空,1,0.001
女性,舞台,羽,空,1,0.001
女性,舞台,舞う,美しさ,1,0.001
女性,舞台,儚さ,美しさ,2,0.002
女性,舞台,女性,美しさ,2,0.002
女性,舞台,女性,飛ぶ,1,0.001
女性,舞台,花,飛ぶ,1,0.001
女性,舞台,NA,NA,2,0.002
