B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,女性,蝶,女性,78,0.078
踊り子,女性,蝶,花,317,0.317
踊り子,女性,蝶,羽,127,0.127
踊り子,女性,蝶,美しさ,48,0.048
踊り子,女性,蝶,空,30,0.03
踊り子,女性,蝶,儚さ,141,0.141
踊り子,女性,蝶,舞う,137,0.137
踊り子,女性,蝶,飛ぶ,11,0.011
踊り子,女性,NA,NA,111,0.111
踊り子,回る,蝶,空,200,0.2
踊り子,回る,蝶,羽,166,0.166
踊り子,回る,蝶,舞う,119,0.119
踊り子,回る,蝶,儚さ,49,0.049
踊り子,回る,蝶,女性,171,0.171
踊り子,回る,蝶,美しさ,90,0.09
踊り子,回る,蝶,飛ぶ,52,0.052
踊り子,回る,蝶,花,42,0.042
踊り子,回る,NA,NA,111,0.111
回る,女性,空,女性,40,0.04
回る,女性,羽,花,48,0.048
回る,女性,舞う,花,94,0.094
回る,女性,空,花,160,0.16
回る,女性,儚さ,羽,26,0.026
回る,女性,女性,羽,51,0.051
回る,女性,美しさ,羽,25,0.025
回る,女性,飛ぶ,美しさ,46,0.046
回る,女性,女性,空,19,0.019
回る,女性,羽,儚さ,106,0.106
回る,女性,舞う,儚さ,17,0.017
回る,女性,美しさ,舞う,44,0.044
回る,女性,女性,舞う,76,0.076
回る,女性,美しさ,飛ぶ,5,0.005
回る,女性,花,羽,23,0.023
回る,女性,美しさ,儚さ,5,0.005
回る,女性,花,舞う,8,0.008
回る,女性,舞う,女性,6,0.006
回る,女性,花,飛ぶ,3,0.003
回る,女性,女性,美しさ,2,0.002
回る,女性,飛ぶ,儚さ,1,0.001
回る,女性,花,女性,3,0.003
回る,女性,美しさ,空,6,0.006
回る,女性,儚さ,女性,13,0.013
回る,女性,儚さ,舞う,9,0.009
回る,女性,飛ぶ,花,3,0.003
回る,女性,女性,花,9,0.009
回る,女性,飛ぶ,女性,2,0.002
回る,女性,女性,儚さ,12,0.012
回る,女性,羽,女性,12,0.012
回る,女性,花,空,5,0.005
回る,女性,儚さ,飛ぶ,1,0.001
回る,女性,美しさ,花,3,0.003
回る,女性,女性,飛ぶ,2,0.002
回る,女性,舞う,羽,2,0.002
回る,女性,美しさ,女性,2,0.002
回る,女性,NA,NA,111,0.111
