B_dom,B_cod,A_dom,A_cod,count,probability
女性,踊り,女性,羽,10,0.01
女性,踊り,花,舞う,457,0.457
女性,踊り,女性,美しさ,2,0.002
女性,踊り,舞う,羽,188,0.188
女性,踊り,美しさ,羽,109,0.109
女性,踊り,女性,舞う,53,0.053
女性,踊り,女性,花,49,0.049
女性,踊り,羽,美しさ,16,0.016
女性,踊り,舞う,飛ぶ,37,0.037
女性,踊り,花,女性,2,0.002
女性,踊り,空,舞う,12,0.012
女性,踊り,美しさ,儚さ,23,0.023
女性,踊り,飛ぶ,舞う,9,0.009
女性,踊り,舞う,花,16,0.016
女性,踊り,儚さ,女性,5,0.005
女性,踊り,女性,儚さ,5,0.005
女性,踊り,空,美しさ,1,0.001
女性,踊り,花,飛ぶ,2,0.002
女性,踊り,儚さ,美しさ,3,0.003
女性,踊り,空,飛ぶ,1,0.001
女性,踊り,NA,NA,0,0.0
踊り子,女性,蝶,女性,119,0.119
踊り子,女性,蝶,花,461,0.461
踊り子,女性,蝶,舞う,241,0.241
踊り子,女性,蝶,美しさ,132,0.132
踊り子,女性,蝶,羽,16,0.016
踊り子,女性,蝶,空,14,0.014
踊り子,女性,蝶,飛ぶ,9,0.009
踊り子,女性,蝶,儚さ,8,0.008
踊り子,女性,NA,NA,0,0.0
踊り子,踊り,蝶,羽,307,0.307
踊り子,踊り,蝶,舞う,531,0.531
踊り子,踊り,蝶,美しさ,22,0.022
踊り子,踊り,蝶,花,65,0.065
踊り子,踊り,蝶,飛ぶ,40,0.04
踊り子,踊り,蝶,女性,7,0.007
踊り子,踊り,蝶,儚さ,28,0.028
踊り子,踊り,NA,NA,0,0.0
