B_dom,B_cod,A_dom,A_cod,count,probability
踊り,女性,舞う,美しさ,556,0.556
踊り,女性,舞う,女性,80,0.08
踊り,女性,女性,美しさ,11,0.011
踊り,女性,飛ぶ,羽,154,0.154
踊り,女性,美しさ,女性,80,0.08
踊り,女性,羽,舞う,61,0.061
踊り,女性,花,女性,53,0.053
踊り,女性,儚さ,花,1,0.001
踊り,女性,羽,美しさ,1,0.001
踊り,女性,女性,花,1,0.001
踊り,女性,飛ぶ,舞う,1,0.001
踊り,女性,NA,NA,1,0.001
踊り子,女性,蝶,美しさ,568,0.568
踊り子,女性,蝶,女性,213,0.213
踊り子,女性,蝶,羽,154,0.154
踊り子,女性,蝶,舞う,62,0.062
踊り子,女性,蝶,花,2,0.002
踊り子,女性,NA,NA,1,0.001
踊り子,踊り,蝶,舞う,636,0.636
踊り子,踊り,蝶,女性,12,0.012
踊り子,踊り,蝶,飛ぶ,155,0.155
踊り子,踊り,蝶,美しさ,80,0.08
踊り子,踊り,蝶,羽,62,0.062
踊り子,踊り,蝶,花,53,0.053
踊り子,踊り,蝶,儚さ,1,0.001
踊り子,踊り,NA,NA,1,0.001
