B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,舞台,蝶,羽,226,0.226
踊り子,舞台,蝶,花,354,0.354
踊り子,舞台,蝶,舞う,262,0.262
踊り子,舞台,蝶,飛ぶ,94,0.094
踊り子,舞台,蝶,女性,27,0.027
踊り子,舞台,蝶,美しさ,9,0.009
踊り子,舞台,蝶,空,24,0.024
踊り子,舞台,NA,NA,4,0.004
踊り子,踊り,蝶,舞う,122,0.122
踊り子,踊り,蝶,美しさ,526,0.526
踊り子,踊り,蝶,女性,94,0.094
踊り子,踊り,蝶,羽,95,0.095
踊り子,踊り,蝶,飛ぶ,136,0.136
踊り子,踊り,蝶,花,20,0.02
踊り子,踊り,蝶,空,2,0.002
踊り子,踊り,蝶,儚さ,1,0.001
踊り子,踊り,NA,NA,4,0.004
舞台,踊り,羽,舞う,111,0.111
舞台,踊り,花,美しさ,332,0.332
舞台,踊り,舞う,女性,72,0.072
舞台,踊り,飛ぶ,羽,84,0.084
舞台,踊り,舞う,美しさ,182,0.182
舞台,踊り,羽,飛ぶ,115,0.115
舞台,踊り,女性,美しさ,11,0.011
舞台,踊り,美しさ,花,4,0.004
舞台,踊り,飛ぶ,舞う,7,0.007
舞台,踊り,花,舞う,4,0.004
舞台,踊り,女性,花,16,0.016
舞台,踊り,花,女性,17,0.017
舞台,踊り,美しさ,女性,5,0.005
舞台,踊り,空,飛ぶ,20,0.02
舞台,踊り,舞う,羽,7,0.007
舞台,踊り,空,羽,4,0.004
舞台,踊り,飛ぶ,空,2,0.002
舞台,踊り,花,儚さ,1,0.001
舞台,踊り,舞う,飛ぶ,1,0.001
舞台,踊り,飛ぶ,美しさ,1,0.001
舞台,踊り,NA,NA,4,0.004
