B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,舞う,151,0.151
踊り子,揺れる,蝶,花,105,0.105
踊り子,揺れる,蝶,美しさ,114,0.114
踊り子,揺れる,蝶,儚さ,411,0.411
踊り子,揺れる,蝶,羽,68,0.068
踊り子,揺れる,蝶,空,36,0.036
踊り子,揺れる,蝶,女性,57,0.057
踊り子,揺れる,蝶,飛ぶ,14,0.014
踊り子,揺れる,NA,NA,44,0.044
踊り子,踊り,蝶,羽,188,0.188
踊り子,踊り,蝶,舞う,436,0.436
踊り子,踊り,蝶,花,173,0.173
踊り子,踊り,蝶,女性,56,0.056
踊り子,踊り,蝶,美しさ,70,0.07
踊り子,踊り,蝶,飛ぶ,25,0.025
踊り子,踊り,蝶,儚さ,8,0.008
踊り子,踊り,NA,NA,44,0.044
揺れる,踊り,舞う,羽,120,0.12
揺れる,踊り,花,舞う,96,0.096
揺れる,踊り,美しさ,花,21,0.021
揺れる,踊り,儚さ,舞う,219,0.219
揺れる,踊り,儚さ,花,129,0.129
揺れる,踊り,羽,舞う,15,0.015
揺れる,踊り,儚さ,女性,48,0.048
揺れる,踊り,美しさ,羽,58,0.058
揺れる,踊り,空,舞う,33,0.033
揺れる,踊り,女性,美しさ,2,0.002
揺れる,踊り,羽,美しさ,49,0.049
揺れる,踊り,美しさ,舞う,29,0.029
揺れる,踊り,花,羽,7,0.007
揺れる,踊り,飛ぶ,舞う,12,0.012
揺れる,踊り,女性,舞う,32,0.032
揺れる,踊り,舞う,飛ぶ,22,0.022
揺れる,踊り,儚さ,美しさ,15,0.015
揺れる,踊り,女性,花,17,0.017
揺れる,踊り,女性,儚さ,3,0.003
揺れる,踊り,女性,羽,3,0.003
揺れる,踊り,舞う,花,6,0.006
揺れる,踊り,羽,女性,3,0.003
揺れる,踊り,美しさ,儚さ,5,0.005
揺れる,踊り,花,女性,2,0.002
揺れる,踊り,空,飛ぶ,1,0.001
揺れる,踊り,羽,飛ぶ,1,0.001
揺れる,踊り,空,美しさ,2,0.002
揺れる,踊り,美しさ,飛ぶ,1,0.001
揺れる,踊り,舞う,女性,3,0.003
揺れる,踊り,飛ぶ,美しさ,2,0.002
揺れる,踊り,NA,NA,44,0.044
