B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,夜,蝶,儚さ,716,0.716
踊り子,夜,蝶,美しさ,115,0.115
踊り子,夜,蝶,空,86,0.086
踊り子,夜,蝶,女性,61,0.061
踊り子,夜,蝶,舞う,3,0.003
踊り子,夜,蝶,花,4,0.004
踊り子,夜,蝶,飛ぶ,2,0.002
踊り子,夜,蝶,羽,1,0.001
踊り子,夜,NA,NA,12,0.012
踊り子,踊り,蝶,舞う,780,0.78
踊り子,踊り,蝶,羽,99,0.099
踊り子,踊り,蝶,美しさ,6,0.006
踊り子,踊り,蝶,女性,37,0.037
踊り子,踊り,蝶,飛ぶ,27,0.027
踊り子,踊り,蝶,花,32,0.032
踊り子,踊り,蝶,儚さ,7,0.007
踊り子,踊り,NA,NA,12,0.012
夜,踊り,儚さ,舞う,582,0.582
夜,踊り,儚さ,羽,82,0.082
夜,踊り,美しさ,舞う,101,0.101
夜,踊り,空,舞う,43,0.043
夜,踊り,空,美しさ,4,0.004
夜,踊り,女性,舞う,52,0.052
夜,踊り,儚さ,女性,30,0.03
夜,踊り,儚さ,飛ぶ,21,0.021
夜,踊り,空,花,28,0.028
夜,踊り,美しさ,羽,9,0.009
夜,踊り,空,儚さ,5,0.005
夜,踊り,舞う,花,1,0.001
夜,踊り,空,女性,5,0.005
夜,踊り,美しさ,女性,1,0.001
夜,踊り,女性,羽,6,0.006
夜,踊り,花,羽,2,0.002
夜,踊り,空,飛ぶ,1,0.001
夜,踊り,女性,飛ぶ,1,0.001
夜,踊り,舞う,飛ぶ,2,0.002
夜,踊り,美しさ,花,2,0.002
夜,踊り,儚さ,花,1,0.001
夜,踊り,美しさ,飛ぶ,2,0.002
夜,踊り,花,舞う,2,0.002
夜,踊り,飛ぶ,美しさ,2,0.002
夜,踊り,女性,儚さ,2,0.002
夜,踊り,羽,女性,1,0.001
夜,踊り,NA,NA,12,0.012
