B_dom,B_cod,A_dom,A_cod,count,probability
踊り,舞台,舞う,美しさ,250,0.25
踊り,舞台,舞う,空,3,0.003
踊り,舞台,羽,舞う,330,0.33
踊り,舞台,飛ぶ,羽,93,0.093
踊り,舞台,飛ぶ,舞う,60,0.06
踊り,舞台,羽,飛ぶ,40,0.04
踊り,舞台,舞う,花,1,0.001
踊り,舞台,舞う,女性,91,0.091
踊り,舞台,舞う,羽,7,0.007
踊り,舞台,女性,美しさ,6,0.006
踊り,舞台,女性,舞う,4,0.004
踊り,舞台,美しさ,花,15,0.015
踊り,舞台,花,舞う,2,0.002
踊り,舞台,女性,花,47,0.047
踊り,舞台,花,女性,12,0.012
踊り,舞台,花,美しさ,15,0.015
踊り,舞台,美しさ,女性,7,0.007
踊り,舞台,飛ぶ,空,4,0.004
踊り,舞台,美しさ,舞う,3,0.003
踊り,舞台,舞う,飛ぶ,2,0.002
踊り,舞台,花,儚さ,1,0.001
踊り,舞台,空,羽,1,0.001
踊り,舞台,羽,空,1,0.001
踊り,舞台,空,舞う,1,0.001
踊り,舞台,儚さ,花,1,0.001
踊り,舞台,空,飛ぶ,1,0.001
踊り,舞台,NA,NA,2,0.002
踊り子,舞台,蝶,美しさ,271,0.271
踊り子,舞台,蝶,空,8,0.008
踊り子,舞台,蝶,舞う,400,0.4
踊り子,舞台,蝶,羽,101,0.101
踊り子,舞台,蝶,飛ぶ,43,0.043
踊り子,舞台,蝶,花,64,0.064
踊り子,舞台,蝶,女性,110,0.11
踊り子,舞台,蝶,儚さ,1,0.001
踊り子,舞台,NA,NA,2,0.002
踊り子,踊り,蝶,舞う,354,0.354
踊り子,踊り,蝶,羽,371,0.371
踊り子,踊り,蝶,飛ぶ,157,0.157
踊り子,踊り,蝶,女性,57,0.057
踊り子,踊り,蝶,美しさ,25,0.025
踊り子,踊り,蝶,花,30,0.03
踊り子,踊り,蝶,空,3,0.003
踊り子,踊り,蝶,儚さ,1,0.001
踊り子,踊り,NA,NA,2,0.002
