B_dom,B_cod,A_dom,A_cod,count,probability
夜,スカート,空,女性,684,0.684
夜,スカート,女性,空,12,0.012
夜,スカート,儚さ,羽,51,0.051
夜,スカート,儚さ,女性,105,0.105
夜,スカート,飛ぶ,女性,17,0.017
夜,スカート,儚さ,飛ぶ,26,0.026
夜,スカート,空,花,8,0.008
夜,スカート,美しさ,舞う,16,0.016
夜,スカート,女性,羽,5,0.005
夜,スカート,空,美しさ,4,0.004
夜,スカート,儚さ,舞う,13,0.013
夜,スカート,羽,女性,4,0.004
夜,スカート,女性,舞う,12,0.012
夜,スカート,美しさ,羽,1,0.001
夜,スカート,舞う,女性,4,0.004
夜,スカート,羽,花,1,0.001
夜,スカート,舞う,羽,1,0.001
夜,スカート,儚さ,花,1,0.001
夜,スカート,花,女性,1,0.001
夜,スカート,舞う,花,1,0.001
夜,スカート,舞う,儚さ,1,0.001
夜,スカート,美しさ,女性,5,0.005
夜,スカート,女性,花,1,0.001
夜,スカート,美しさ,飛ぶ,1,0.001
夜,スカート,女性,美しさ,1,0.001
夜,スカート,美しさ,空,1,0.001
夜,スカート,女性,飛ぶ,2,0.002
夜,スカート,儚さ,空,2,0.002
夜,スカート,NA,NA,19,0.019
踊り子,スカート,蝶,女性,820,0.82
踊り子,スカート,蝶,空,15,0.015
踊り子,スカート,蝶,羽,58,0.058
踊り子,スカート,蝶,飛ぶ,29,0.029
踊り子,スカート,蝶,花,12,0.012
踊り子,スカート,蝶,舞う,41,0.041
踊り子,スカート,蝶,美しさ,5,0.005
踊り子,スカート,蝶,儚さ,1,0.001
踊り子,スカート,NA,NA,19,0.019
踊り子,夜,蝶,空,696,0.696
踊り子,夜,蝶,女性,33,0.033
踊り子,夜,蝶,儚さ,198,0.198
踊り子,夜,蝶,飛ぶ,17,0.017
踊り子,夜,蝶,美しさ,24,0.024
踊り子,夜,蝶,羽,5,0.005
踊り子,夜,蝶,舞う,7,0.007
踊り子,夜,蝶,花,1,0.001
踊り子,夜,NA,NA,19,0.019
