B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,舞台,蝶,花,330,0.33
踊り子,舞台,蝶,儚さ,9,0.009
踊り子,舞台,蝶,舞う,342,0.342
踊り子,舞台,蝶,空,13,0.013
踊り子,舞台,蝶,羽,89,0.089
踊り子,舞台,蝶,女性,31,0.031
踊り子,舞台,蝶,美しさ,51,0.051
踊り子,舞台,蝶,飛ぶ,24,0.024
踊り子,舞台,NA,NA,111,0.111
踊り子,回る,蝶,美しさ,137,0.137
踊り子,回る,蝶,女性,206,0.206
踊り子,回る,蝶,飛ぶ,100,0.1
踊り子,回る,蝶,儚さ,48,0.048
踊り子,回る,蝶,羽,64,0.064
踊り子,回る,蝶,舞う,159,0.159
踊り子,回る,蝶,花,75,0.075
踊り子,回る,蝶,空,100,0.1
踊り子,回る,NA,NA,111,0.111
回る,舞台,美しさ,花,90,0.09
回る,舞台,女性,儚さ,3,0.003
回る,舞台,女性,舞う,44,0.044
回る,舞台,女性,花,149,0.149
回る,舞台,飛ぶ,舞う,91,0.091
回る,舞台,儚さ,花,33,0.033
回る,舞台,羽,舞う,49,0.049
回る,舞台,舞う,空,7,0.007
回る,舞台,飛ぶ,羽,4,0.004
回る,舞台,舞う,花,55,0.055
回る,舞台,花,女性,9,0.009
回る,舞台,空,舞う,76,0.076
回る,舞台,花,舞う,62,0.062
回る,舞台,儚さ,美しさ,12,0.012
回る,舞台,美しさ,舞う,18,0.018
回る,舞台,美しさ,女性,8,0.008
回る,舞台,女性,美しさ,7,0.007
回る,舞台,舞う,飛ぶ,21,0.021
回る,舞台,飛ぶ,花,1,0.001
回る,舞台,羽,美しさ,8,0.008
回る,舞台,舞う,羽,61,0.061
回る,舞台,美しさ,羽,17,0.017
回る,舞台,飛ぶ,美しさ,3,0.003
回る,舞台,美しさ,儚さ,4,0.004
回る,舞台,羽,空,5,0.005
回る,舞台,空,飛ぶ,3,0.003
回る,舞台,空,美しさ,17,0.017
回る,舞台,羽,女性,2,0.002
回る,舞台,女性,羽,2,0.002
回る,舞台,舞う,女性,11,0.011
回る,舞台,空,花,2,0.002
回る,舞台,空,羽,2,0.002
回る,舞台,舞う,美しさ,4,0.004
回る,舞台,花,羽,3,0.003
回る,舞台,女性,空,1,0.001
回る,舞台,儚さ,女性,1,0.001
回る,舞台,花,儚さ,1,0.001
回る,舞台,飛ぶ,儚さ,1,0.001
回る,舞台,儚さ,舞う,2,0.002
回る,舞台,NA,NA,111,0.111
