B_dom,B_cod,A_dom,A_cod,count,probability
スカート,音楽,女性,羽,24,0.024
スカート,音楽,羽,花,93,0.093
スカート,音楽,女性,舞う,289,0.289
スカート,音楽,飛ぶ,花,26,0.026
スカート,音楽,羽,美しさ,7,0.007
スカート,音楽,美しさ,飛ぶ,57,0.057
スカート,音楽,女性,空,211,0.211
スカート,音楽,女性,飛ぶ,34,0.034
スカート,音楽,女性,儚さ,36,0.036
スカート,音楽,空,女性,44,0.044
スカート,音楽,舞う,花,30,0.03
スカート,音楽,美しさ,舞う,11,0.011
スカート,音楽,飛ぶ,女性,6,0.006
スカート,音楽,羽,女性,15,0.015
スカート,音楽,女性,美しさ,20,0.02
スカート,音楽,美しさ,女性,9,0.009
スカート,音楽,空,花,15,0.015
スカート,音楽,女性,花,21,0.021
スカート,音楽,美しさ,羽,1,0.001
スカート,音楽,儚さ,美しさ,2,0.002
スカート,音楽,花,空,1,0.001
スカート,音楽,儚さ,女性,6,0.006
スカート,音楽,空,舞う,1,0.001
スカート,音楽,羽,儚さ,6,0.006
スカート,音楽,飛ぶ,美しさ,3,0.003
スカート,音楽,美しさ,儚さ,1,0.001
スカート,音楽,花,舞う,1,0.001
スカート,音楽,舞う,女性,1,0.001
スカート,音楽,儚さ,舞う,1,0.001
スカート,音楽,美しさ,花,1,0.001
スカート,音楽,儚さ,飛ぶ,1,0.001
スカート,音楽,舞う,儚さ,1,0.001
スカート,音楽,儚さ,羽,1,0.001
スカート,音楽,NA,NA,24,0.024
踊り子,音楽,蝶,羽,26,0.026
踊り子,音楽,蝶,花,186,0.186
踊り子,音楽,蝶,舞う,303,0.303
踊り子,音楽,蝶,美しさ,32,0.032
踊り子,音楽,蝶,飛ぶ,92,0.092
踊り子,音楽,蝶,空,212,0.212
踊り子,音楽,蝶,儚さ,44,0.044
踊り子,音楽,蝶,女性,81,0.081
踊り子,音楽,NA,NA,24,0.024
踊り子,スカート,蝶,女性,635,0.635
踊り子,スカート,蝶,羽,121,0.121
踊り子,スカート,蝶,飛ぶ,35,0.035
踊り子,スカート,蝶,美しさ,80,0.08
踊り子,スカート,蝶,空,60,0.06
踊り子,スカート,蝶,舞う,32,0.032
踊り子,スカート,蝶,儚さ,11,0.011
踊り子,スカート,蝶,花,2,0.002
踊り子,スカート,NA,NA,24,0.024
