B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,女性,720,0.72
踊り子,スカート,蝶,舞う,205,0.205
踊り子,スカート,蝶,美しさ,51,0.051
踊り子,スカート,蝶,花,6,0.006
踊り子,スカート,蝶,空,10,0.01
踊り子,スカート,蝶,儚さ,2,0.002
踊り子,スカート,蝶,羽,1,0.001
踊り子,スカート,NA,NA,5,0.005
踊り子,踊り,蝶,舞う,618,0.618
踊り子,踊り,蝶,飛ぶ,205,0.205
踊り子,踊り,蝶,羽,70,0.07
踊り子,踊り,蝶,儚さ,3,0.003
踊り子,踊り,蝶,花,57,0.057
踊り子,踊り,蝶,美しさ,37,0.037
踊り子,踊り,蝶,女性,5,0.005
踊り子,踊り,NA,NA,5,0.005
踊り,スカート,舞う,女性,600,0.6
踊り,スカート,飛ぶ,舞う,198,0.198
踊り,スカート,飛ぶ,美しさ,7,0.007
踊り,スカート,羽,美しさ,35,0.035
踊り,スカート,儚さ,美しさ,1,0.001
踊り,スカート,花,女性,55,0.055
踊り,スカート,美しさ,女性,37,0.037
踊り,スカート,羽,女性,26,0.026
踊り,スカート,舞う,花,6,0.006
踊り,スカート,羽,舞う,4,0.004
踊り,スカート,羽,空,5,0.005
踊り,スカート,女性,美しさ,1,0.001
踊り,スカート,舞う,空,5,0.005
踊り,スカート,舞う,美しさ,7,0.007
踊り,スカート,女性,儚さ,2,0.002
踊り,スカート,儚さ,女性,2,0.002
踊り,スカート,女性,舞う,1,0.001
踊り,スカート,花,舞う,2,0.002
踊り,スカート,女性,羽,1,0.001
踊り,スカート,NA,NA,5,0.005
