B_dom,B_cod,A_dom,A_cod,count,probability
舞台,スカート,花,飛ぶ,1,0.001
舞台,スカート,舞う,女性,699,0.699
舞台,スカート,羽,美しさ,25,0.025
舞台,スカート,美しさ,女性,35,0.035
舞台,スカート,羽,女性,13,0.013
舞台,スカート,花,女性,132,0.132
舞台,スカート,舞う,美しさ,10,0.01
舞台,スカート,空,美しさ,12,0.012
舞台,スカート,飛ぶ,舞う,22,0.022
舞台,スカート,花,舞う,6,0.006
舞台,スカート,舞う,空,4,0.004
舞台,スカート,飛ぶ,美しさ,2,0.002
舞台,スカート,舞う,羽,3,0.003
舞台,スカート,空,舞う,3,0.003
舞台,スカート,舞う,花,1,0.001
舞台,スカート,儚さ,美しさ,4,0.004
舞台,スカート,女性,美しさ,4,0.004
舞台,スカート,飛ぶ,羽,2,0.002
舞台,スカート,羽,空,1,0.001
舞台,スカート,空,飛ぶ,1,0.001
舞台,スカート,空,女性,2,0.002
舞台,スカート,儚さ,女性,3,0.003
舞台,スカート,花,美しさ,1,0.001
舞台,スカート,女性,花,3,0.003
舞台,スカート,羽,舞う,2,0.002
舞台,スカート,NA,NA,9,0.009
踊り子,スカート,蝶,飛ぶ,2,0.002
踊り子,スカート,蝶,女性,884,0.884
踊り子,スカート,蝶,美しさ,58,0.058
踊り子,スカート,蝶,舞う,33,0.033
踊り子,スカート,蝶,空,5,0.005
踊り子,スカート,蝶,羽,5,0.005
踊り子,スカート,蝶,花,4,0.004
踊り子,スカート,NA,NA,9,0.009
踊り子,舞台,蝶,花,140,0.14
踊り子,舞台,蝶,舞う,717,0.717
踊り子,舞台,蝶,羽,41,0.041
踊り子,舞台,蝶,美しさ,35,0.035
踊り子,舞台,蝶,空,18,0.018
踊り子,舞台,蝶,飛ぶ,26,0.026
踊り子,舞台,蝶,儚さ,7,0.007
踊り子,舞台,蝶,女性,7,0.007
踊り子,舞台,NA,NA,9,0.009
