B_dom,B_cod,A_dom,A_cod,count,probability
音楽,揺れる,美しさ,空,16,0.016
音楽,揺れる,舞う,儚さ,126,0.126
音楽,揺れる,女性,儚さ,192,0.192
音楽,揺れる,美しさ,儚さ,58,0.058
音楽,揺れる,飛ぶ,美しさ,12,0.012
音楽,揺れる,女性,羽,25,0.025
音楽,揺れる,羽,女性,17,0.017
音楽,揺れる,美しさ,羽,151,0.151
音楽,揺れる,舞う,花,61,0.061
音楽,揺れる,花,舞う,9,0.009
音楽,揺れる,儚さ,美しさ,4,0.004
音楽,揺れる,女性,舞う,60,0.06
音楽,揺れる,花,儚さ,7,0.007
音楽,揺れる,儚さ,女性,24,0.024
音楽,揺れる,花,空,13,0.013
音楽,揺れる,舞う,女性,8,0.008
音楽,揺れる,羽,美しさ,20,0.02
音楽,揺れる,舞う,羽,13,0.013
音楽,揺れる,舞う,美しさ,10,0.01
音楽,揺れる,花,女性,5,0.005
音楽,揺れる,花,羽,24,0.024
音楽,揺れる,飛ぶ,儚さ,5,0.005
音楽,揺れる,儚さ,舞う,2,0.002
音楽,揺れる,美しさ,舞う,28,0.028
音楽,揺れる,美しさ,女性,1,0.001
音楽,揺れる,女性,飛ぶ,1,0.001
音楽,揺れる,女性,花,2,0.002
音楽,揺れる,空,美しさ,9,0.009
音楽,揺れる,舞う,飛ぶ,6,0.006
音楽,揺れる,空,舞う,2,0.002
音楽,揺れる,美しさ,花,3,0.003
音楽,揺れる,儚さ,空,2,0.002
音楽,揺れる,空,儚さ,6,0.006
音楽,揺れる,女性,美しさ,2,0.002
音楽,揺れる,花,美しさ,2,0.002
音楽,揺れる,羽,空,1,0.001
音楽,揺れる,羽,儚さ,2,0.002
音楽,揺れる,舞う,空,2,0.002
音楽,揺れる,女性,空,1,0.001
音楽,揺れる,NA,NA,68,0.068
踊り子,揺れる,蝶,空,35,0.035
踊り子,揺れる,蝶,儚さ,396,0.396
踊り子,揺れる,蝶,美しさ,59,0.059
踊り子,揺れる,蝶,羽,213,0.213
踊り子,揺れる,蝶,女性,55,0.055
踊り子,揺れる,蝶,花,66,0.066
踊り子,揺れる,蝶,舞う,101,0.101
踊り子,揺れる,蝶,飛ぶ,7,0.007
踊り子,揺れる,NA,NA,68,0.068
踊り子,音楽,蝶,美しさ,257,0.257
踊り子,音楽,蝶,舞う,226,0.226
踊り子,音楽,蝶,女性,283,0.283
踊り子,音楽,蝶,飛ぶ,17,0.017
踊り子,音楽,蝶,羽,40,0.04
踊り子,音楽,蝶,花,60,0.06
踊り子,音楽,蝶,儚さ,32,0.032
踊り子,音楽,蝶,空,17,0.017
踊り子,音楽,NA,NA,68,0.068
