B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,女性,416,0.416
踊り子,スカート,蝶,舞う,59,0.059
踊り子,スカート,蝶,美しさ,276,0.276
踊り子,スカート,蝶,儚さ,49,0.049
踊り子,スカート,蝶,羽,73,0.073
踊り子,スカート,蝶,花,6,0.006
踊り子,スカート,蝶,空,2,0.002
踊り子,スカート,蝶,飛ぶ,1,0.001
踊り子,スカート,NA,NA,118,0.118
踊り子,回る,蝶,美しさ,148,0.148
踊り子,回る,蝶,花,46,0.046
踊り子,回る,蝶,空,151,0.151
踊り子,回る,蝶,儚さ,76,0.076
踊り子,回る,蝶,羽,187,0.187
踊り子,回る,蝶,女性,76,0.076
踊り子,回る,蝶,飛ぶ,31,0.031
踊り子,回る,蝶,舞う,167,0.167
踊り子,回る,NA,NA,118,0.118
回る,スカート,美しさ,女性,115,0.115
回る,スカート,花,舞う,31,0.031
回る,スカート,空,美しさ,129,0.129
回る,スカート,儚さ,女性,75,0.075
回る,スカート,羽,女性,95,0.095
回る,スカート,美しさ,儚さ,28,0.028
回る,スカート,女性,舞う,13,0.013
回る,スカート,羽,美しさ,92,0.092
回る,スカート,飛ぶ,美しさ,13,0.013
回る,スカート,舞う,女性,101,0.101
回る,スカート,女性,美しさ,37,0.037
回る,スカート,飛ぶ,舞う,7,0.007
回る,スカート,花,女性,14,0.014
回る,スカート,舞う,美しさ,4,0.004
回る,スカート,飛ぶ,儚さ,1,0.001
回る,スカート,舞う,儚さ,1,0.001
回る,スカート,飛ぶ,女性,7,0.007
回る,スカート,空,羽,3,0.003
回る,スカート,舞う,羽,61,0.061
回る,スカート,空,女性,9,0.009
回る,スカート,女性,儚さ,16,0.016
回る,スカート,女性,花,5,0.005
回る,スカート,花,羽,1,0.001
回る,スカート,空,儚さ,3,0.003
回る,スカート,女性,空,2,0.002
回る,スカート,女性,羽,2,0.002
回る,スカート,美しさ,花,1,0.001
回る,スカート,飛ぶ,羽,3,0.003
回る,スカート,空,舞う,7,0.007
回る,スカート,美しさ,舞う,1,0.001
回る,スカート,美しさ,羽,3,0.003
回る,スカート,女性,飛ぶ,1,0.001
回る,スカート,儚さ,美しさ,1,0.001
回る,スカート,NA,NA,118,0.118
