B_dom,B_cod,A_dom,A_cod,count,probability
揺れる,舞台,儚さ,舞う,147,0.147
揺れる,舞台,女性,飛ぶ,13,0.013
揺れる,舞台,羽,儚さ,13,0.013
揺れる,舞台,女性,舞う,98,0.098
揺れる,舞台,空,女性,9,0.009
揺れる,舞台,美しさ,舞う,84,0.084
揺れる,舞台,花,舞う,10,0.01
揺れる,舞台,儚さ,女性,26,0.026
揺れる,舞台,儚さ,羽,115,0.115
揺れる,舞台,花,飛ぶ,27,0.027
揺れる,舞台,羽,花,108,0.108
揺れる,舞台,飛ぶ,花,4,0.004
揺れる,舞台,儚さ,飛ぶ,109,0.109
揺れる,舞台,舞う,花,19,0.019
揺れる,舞台,美しさ,飛ぶ,60,0.06
揺れる,舞台,舞う,美しさ,1,0.001
揺れる,舞台,美しさ,羽,4,0.004
揺れる,舞台,花,女性,1,0.001
揺れる,舞台,舞う,儚さ,3,0.003
揺れる,舞台,花,羽,8,0.008
揺れる,舞台,空,花,22,0.022
揺れる,舞台,舞う,羽,6,0.006
揺れる,舞台,飛ぶ,美しさ,7,0.007
揺れる,舞台,美しさ,空,5,0.005
揺れる,舞台,飛ぶ,女性,1,0.001
揺れる,舞台,舞う,飛ぶ,13,0.013
揺れる,舞台,舞う,女性,2,0.002
揺れる,舞台,舞う,空,1,0.001
揺れる,舞台,美しさ,女性,2,0.002
揺れる,舞台,羽,女性,19,0.019
揺れる,舞台,羽,美しさ,2,0.002
揺れる,舞台,女性,花,2,0.002
揺れる,舞台,女性,羽,2,0.002
揺れる,舞台,儚さ,美しさ,2,0.002
揺れる,舞台,空,美しさ,1,0.001
揺れる,舞台,女性,空,7,0.007
揺れる,舞台,美しさ,花,2,0.002
揺れる,舞台,儚さ,花,1,0.001
揺れる,舞台,儚さ,空,2,0.002
揺れる,舞台,羽,舞う,1,0.001
揺れる,舞台,NA,NA,41,0.041
踊り子,舞台,蝶,舞う,340,0.34
踊り子,舞台,蝶,飛ぶ,222,0.222
踊り子,舞台,蝶,儚さ,16,0.016
踊り子,舞台,蝶,女性,60,0.06
踊り子,舞台,蝶,羽,135,0.135
踊り子,舞台,蝶,花,158,0.158
踊り子,舞台,蝶,美しさ,13,0.013
踊り子,舞台,蝶,空,15,0.015
踊り子,舞台,NA,NA,41,0.041
踊り子,揺れる,蝶,儚さ,402,0.402
踊り子,揺れる,蝶,女性,122,0.122
踊り子,揺れる,蝶,羽,143,0.143
踊り子,揺れる,蝶,空,32,0.032
踊り子,揺れる,蝶,美しさ,157,0.157
踊り子,揺れる,蝶,花,46,0.046
踊り子,揺れる,蝶,飛ぶ,12,0.012
踊り子,揺れる,蝶,舞う,45,0.045
踊り子,揺れる,NA,NA,41,0.041
