B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,舞台,蝶,羽,168,0.168
踊り子,舞台,蝶,花,234,0.234
踊り子,舞台,蝶,舞う,463,0.463
踊り子,舞台,蝶,美しさ,36,0.036
踊り子,舞台,蝶,儚さ,5,0.005
踊り子,舞台,蝶,女性,46,0.046
踊り子,舞台,蝶,飛ぶ,19,0.019
踊り子,舞台,蝶,空,12,0.012
踊り子,舞台,NA,NA,17,0.017
踊り子,音楽,蝶,舞う,228,0.228
踊り子,音楽,蝶,女性,192,0.192
踊り子,音楽,蝶,飛ぶ,84,0.084
踊り子,音楽,蝶,儚さ,30,0.03
踊り子,音楽,蝶,美しさ,106,0.106
踊り子,音楽,蝶,空,39,0.039
踊り子,音楽,蝶,花,288,0.288
踊り子,音楽,蝶,羽,16,0.016
踊り子,音楽,NA,NA,17,0.017
音楽,舞台,舞う,羽,148,0.148
音楽,舞台,女性,花,133,0.133
音楽,舞台,飛ぶ,舞う,84,0.084
音楽,舞台,舞う,花,19,0.019
音楽,舞台,儚さ,美しさ,9,0.009
音楽,舞台,美しさ,舞う,19,0.019
音楽,舞台,空,舞う,21,0.021
音楽,舞台,舞う,儚さ,1,0.001
音楽,舞台,花,舞う,272,0.272
音楽,舞台,美しさ,羽,14,0.014
音楽,舞台,花,女性,12,0.012
音楽,舞台,空,美しさ,16,0.016
音楽,舞台,美しさ,花,65,0.065
音楽,舞台,美しさ,女性,3,0.003
音楽,舞台,女性,舞う,49,0.049
音楽,舞台,舞う,女性,31,0.031
音楽,舞台,舞う,飛ぶ,17,0.017
音楽,舞台,儚さ,花,17,0.017
音楽,舞台,空,飛ぶ,2,0.002
音楽,舞台,羽,美しさ,2,0.002
音楽,舞台,儚さ,舞う,4,0.004
音楽,舞台,女性,美しさ,6,0.006
音楽,舞台,舞う,空,9,0.009
音楽,舞台,舞う,美しさ,3,0.003
音楽,舞台,女性,羽,3,0.003
音楽,舞台,美しさ,儚さ,2,0.002
音楽,舞台,羽,舞う,14,0.014
音楽,舞台,女性,儚さ,1,0.001
音楽,舞台,花,羽,3,0.003
音楽,舞台,美しさ,空,3,0.003
音楽,舞台,花,儚さ,1,0.001
音楽,舞台,NA,NA,17,0.017
