B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,回る,蝶,舞う,153,0.153
踊り子,回る,蝶,女性,219,0.219
踊り子,回る,蝶,美しさ,117,0.117
踊り子,回る,蝶,飛ぶ,62,0.062
踊り子,回る,蝶,花,38,0.038
踊り子,回る,蝶,空,113,0.113
踊り子,回る,蝶,羽,116,0.116
踊り子,回る,蝶,儚さ,55,0.055
踊り子,回る,NA,NA,127,0.127
踊り子,音楽,蝶,花,176,0.176
踊り子,音楽,蝶,舞う,344,0.344
踊り子,音楽,蝶,女性,139,0.139
踊り子,音楽,蝶,羽,32,0.032
踊り子,音楽,蝶,美しさ,99,0.099
踊り子,音楽,蝶,儚さ,50,0.05
踊り子,音楽,蝶,飛ぶ,7,0.007
踊り子,音楽,蝶,空,26,0.026
踊り子,音楽,NA,NA,127,0.127
回る,音楽,舞う,花,94,0.094
回る,音楽,女性,舞う,180,0.18
回る,音楽,美しさ,舞う,98,0.098
回る,音楽,舞う,女性,17,0.017
回る,音楽,女性,羽,8,0.008
回る,音楽,飛ぶ,美しさ,44,0.044
回る,音楽,花,羽,10,0.01
回る,音楽,女性,儚さ,6,0.006
回る,音楽,空,女性,24,0.024
回る,音楽,羽,美しさ,31,0.031
回る,音楽,空,飛ぶ,1,0.001
回る,音楽,空,花,67,0.067
回る,音楽,羽,女性,79,0.079
回る,音楽,女性,空,14,0.014
回る,音楽,花,舞う,18,0.018
回る,音楽,女性,花,4,0.004
回る,音楽,舞う,美しさ,10,0.01
回る,音楽,羽,花,4,0.004
回る,音楽,空,舞う,8,0.008
回る,音楽,空,美しさ,5,0.005
回る,音楽,舞う,儚さ,23,0.023
回る,音楽,儚さ,舞う,39,0.039
回る,音楽,儚さ,女性,7,0.007
回る,音楽,儚さ,羽,5,0.005
回る,音楽,舞う,飛ぶ,4,0.004
回る,音楽,空,儚さ,8,0.008
回る,音楽,女性,美しさ,7,0.007
回る,音楽,飛ぶ,花,4,0.004
回る,音楽,美しさ,羽,4,0.004
回る,音楽,舞う,羽,4,0.004
回る,音楽,儚さ,空,2,0.002
回る,音楽,花,空,5,0.005
回る,音楽,美しさ,空,4,0.004
回る,音楽,美しさ,女性,4,0.004
回る,音楽,飛ぶ,儚さ,8,0.008
回る,音楽,飛ぶ,女性,4,0.004
回る,音楽,花,儚さ,1,0.001
回る,音楽,花,女性,4,0.004
回る,音楽,舞う,空,1,0.001
回る,音楽,美しさ,花,3,0.003
回る,音楽,美しさ,儚さ,2,0.002
回る,音楽,儚さ,美しさ,2,0.002
回る,音楽,飛ぶ,舞う,1,0.001
回る,音楽,羽,儚さ,2,0.002
回る,音楽,飛ぶ,羽,1,0.001
回る,音楽,美しさ,飛ぶ,2,0.002
回る,音楽,NA,NA,127,0.127
