B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,回る,蝶,空,138,0.138
踊り子,回る,蝶,舞う,217,0.217
踊り子,回る,蝶,女性,134,0.134
踊り子,回る,蝶,羽,102,0.102
踊り子,回る,蝶,美しさ,43,0.043
踊り子,回る,蝶,飛ぶ,126,0.126
踊り子,回る,蝶,儚さ,38,0.038
踊り子,回る,蝶,花,53,0.053
踊り子,回る,NA,NA,149,0.149
踊り子,音楽,蝶,女性,277,0.277
踊り子,音楽,蝶,花,129,0.129
踊り子,音楽,蝶,舞う,77,0.077
踊り子,音楽,蝶,美しさ,144,0.144
踊り子,音楽,蝶,羽,43,0.043
踊り子,音楽,蝶,空,81,0.081
踊り子,音楽,蝶,飛ぶ,37,0.037
踊り子,音楽,蝶,儚さ,63,0.063
踊り子,音楽,NA,NA,149,0.149
音楽,回る,女性,空,111,0.111
音楽,回る,女性,舞う,103,0.103
音楽,回る,花,女性,8,0.008
音楽,回る,花,羽,22,0.022
音楽,回る,舞う,美しさ,8,0.008
音楽,回る,美しさ,舞う,84,0.084
音楽,回る,羽,美しさ,4,0.004
音楽,回る,空,女性,56,0.056
音楽,回る,飛ぶ,女性,20,0.02
音楽,回る,儚さ,女性,16,0.016
音楽,回る,羽,女性,14,0.014
音楽,回る,儚さ,飛ぶ,3,0.003
音楽,回る,空,美しさ,9,0.009
音楽,回る,女性,羽,44,0.044
音楽,回る,花,飛ぶ,78,0.078
音楽,回る,儚さ,舞う,13,0.013
音楽,回る,舞う,儚さ,23,0.023
音楽,回る,羽,花,20,0.02
音楽,回る,儚さ,空,3,0.003
音楽,回る,女性,儚さ,6,0.006
音楽,回る,花,舞う,12,0.012
音楽,回る,儚さ,羽,20,0.02
音楽,回る,美しさ,飛ぶ,30,0.03
音楽,回る,美しさ,空,15,0.015
音楽,回る,舞う,羽,7,0.007
音楽,回る,空,舞う,4,0.004
音楽,回る,美しさ,儚さ,2,0.002
音楽,回る,女性,美しさ,3,0.003
音楽,回る,舞う,女性,19,0.019
音楽,回る,飛ぶ,美しさ,12,0.012
音楽,回る,舞う,花,14,0.014
音楽,回る,空,花,10,0.01
音楽,回る,花,空,8,0.008
音楽,回る,舞う,飛ぶ,6,0.006
音楽,回る,空,儚さ,2,0.002
音楽,回る,儚さ,美しさ,7,0.007
音楽,回る,女性,飛ぶ,9,0.009
音楽,回る,美しさ,花,3,0.003
音楽,回る,美しさ,羽,9,0.009
音楽,回る,美しさ,女性,1,0.001
音楽,回る,飛ぶ,花,4,0.004
音楽,回る,羽,儚さ,4,0.004
音楽,回る,花,儚さ,1,0.001
音楽,回る,女性,花,1,0.001
音楽,回る,飛ぶ,舞う,1,0.001
音楽,回る,儚さ,花,1,0.001
音楽,回る,羽,空,1,0.001
音楽,回る,NA,NA,149,0.149
