B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,舞台,蝶,舞う,397,0.397
踊り子,舞台,蝶,花,209,0.209
踊り子,舞台,蝶,羽,129,0.129
踊り子,舞台,蝶,飛ぶ,51,0.051
踊り子,舞台,蝶,空,21,0.021
踊り子,舞台,蝶,女性,21,0.021
踊り子,舞台,蝶,美しさ,47,0.047
踊り子,舞台,蝶,儚さ,9,0.009
踊り子,舞台,NA,NA,116,0.116
踊り子,回る,蝶,美しさ,114,0.114
踊り子,回る,蝶,舞う,212,0.212
踊り子,回る,蝶,女性,168,0.168
踊り子,回る,蝶,羽,211,0.211
踊り子,回る,蝶,空,70,0.07
踊り子,回る,蝶,花,45,0.045
踊り子,回る,蝶,飛ぶ,35,0.035
踊り子,回る,蝶,儚さ,29,0.029
踊り子,回る,NA,NA,116,0.116
舞台,回る,舞う,美しさ,21,0.021
舞台,回る,花,舞う,161,0.161
舞台,回る,舞う,女性,87,0.087
舞台,回る,舞う,羽,185,0.185
舞台,回る,羽,美しさ,56,0.056
舞台,回る,舞う,空,44,0.044
舞台,回る,舞う,花,28,0.028
舞台,回る,飛ぶ,美しさ,21,0.021
舞台,回る,舞う,飛ぶ,29,0.029
舞台,回る,空,美しさ,7,0.007
舞台,回る,女性,花,9,0.009
舞台,回る,美しさ,儚さ,18,0.018
舞台,回る,女性,美しさ,3,0.003
舞台,回る,羽,女性,55,0.055
舞台,回る,花,女性,14,0.014
舞台,回る,花,羽,18,0.018
舞台,回る,飛ぶ,儚さ,1,0.001
舞台,回る,飛ぶ,舞う,26,0.026
舞台,回る,美しさ,花,4,0.004
舞台,回る,美しさ,羽,6,0.006
舞台,回る,女性,儚さ,3,0.003
舞台,回る,花,空,7,0.007
舞台,回る,舞う,儚さ,3,0.003
舞台,回る,空,舞う,11,0.011
舞台,回る,美しさ,女性,10,0.01
舞台,回る,羽,舞う,7,0.007
舞台,回る,羽,空,11,0.011
舞台,回る,飛ぶ,花,1,0.001
舞台,回る,花,儚さ,4,0.004
舞台,回る,飛ぶ,空,1,0.001
舞台,回る,儚さ,美しさ,4,0.004
舞台,回る,美しさ,空,7,0.007
舞台,回る,女性,飛ぶ,1,0.001
舞台,回る,儚さ,舞う,1,0.001
舞台,回る,花,美しさ,2,0.002
舞台,回る,女性,舞う,4,0.004
舞台,回る,儚さ,女性,2,0.002
舞台,回る,美しさ,舞う,2,0.002
舞台,回る,儚さ,花,2,0.002
舞台,回る,空,飛ぶ,2,0.002
舞台,回る,空,花,1,0.001
舞台,回る,花,飛ぶ,3,0.003
舞台,回る,女性,羽,1,0.001
舞台,回る,飛ぶ,羽,1,0.001
舞台,回る,NA,NA,116,0.116
