B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,音楽,蝶,儚さ,64,0.064
踊り子,音楽,蝶,女性,434,0.434
踊り子,音楽,蝶,舞う,103,0.103
踊り子,音楽,蝶,美しさ,237,0.237
踊り子,音楽,蝶,花,114,0.114
踊り子,音楽,蝶,羽,14,0.014
踊り子,音楽,蝶,空,10,0.01
踊り子,音楽,NA,NA,24,0.024
踊り子,舞台,蝶,美しさ,41,0.041
踊り子,舞台,蝶,舞う,595,0.595
踊り子,舞台,蝶,羽,66,0.066
踊り子,舞台,蝶,女性,98,0.098
踊り子,舞台,蝶,花,137,0.137
踊り子,舞台,蝶,飛ぶ,24,0.024
踊り子,舞台,蝶,空,7,0.007
踊り子,舞台,蝶,儚さ,8,0.008
踊り子,舞台,NA,NA,24,0.024
舞台,音楽,美しさ,儚さ,4,0.004
舞台,音楽,舞う,女性,363,0.363
舞台,音楽,羽,舞う,61,0.061
舞台,音楽,舞う,美しさ,212,0.212
舞台,音楽,女性,花,81,0.081
舞台,音楽,花,女性,60,0.06
舞台,音楽,飛ぶ,舞う,18,0.018
舞台,音楽,美しさ,女性,9,0.009
舞台,音楽,花,美しさ,10,0.01
舞台,音楽,美しさ,花,28,0.028
舞台,音楽,女性,美しさ,7,0.007
舞台,音楽,舞う,羽,7,0.007
舞台,音楽,飛ぶ,羽,6,0.006
舞台,音楽,空,羽,1,0.001
舞台,音楽,花,儚さ,53,0.053
舞台,音楽,舞う,花,5,0.005
舞台,音楽,舞う,儚さ,4,0.004
舞台,音楽,儚さ,女性,2,0.002
舞台,音楽,舞う,空,4,0.004
舞台,音楽,女性,儚さ,2,0.002
舞台,音楽,儚さ,空,1,0.001
舞台,音楽,花,舞う,14,0.014
舞台,音楽,羽,空,5,0.005
舞台,音楽,儚さ,美しさ,5,0.005
舞台,音楽,空,美しさ,3,0.003
舞台,音楽,女性,舞う,8,0.008
舞台,音楽,空,舞う,2,0.002
舞台,音楽,空,儚さ,1,0.001
舞台,音楽,NA,NA,24,0.024
