B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,音楽,蝶,美しさ,497,0.497
踊り子,音楽,蝶,羽,25,0.025
踊り子,音楽,蝶,舞う,164,0.164
踊り子,音楽,蝶,女性,118,0.118
踊り子,音楽,蝶,飛ぶ,26,0.026
踊り子,音楽,蝶,空,73,0.073
踊り子,音楽,蝶,花,51,0.051
踊り子,音楽,蝶,儚さ,19,0.019
踊り子,音楽,NA,NA,27,0.027
踊り子,踊り,蝶,舞う,382,0.382
踊り子,踊り,蝶,飛ぶ,114,0.114
踊り子,踊り,蝶,羽,156,0.156
踊り子,踊り,蝶,花,203,0.203
踊り子,踊り,蝶,女性,82,0.082
踊り子,踊り,蝶,美しさ,36,0.036
踊り子,踊り,NA,NA,27,0.027
踊り,音楽,舞う,美しさ,283,0.283
踊り,音楽,飛ぶ,羽,22,0.022
踊り,音楽,羽,舞う,128,0.128
踊り,音楽,舞う,女性,89,0.089
踊り,音楽,花,美しさ,175,0.175
踊り,音楽,女性,美しさ,39,0.039
踊り,音楽,美しさ,女性,20,0.02
踊り,音楽,羽,飛ぶ,26,0.026
踊り,音楽,女性,舞う,6,0.006
踊り,音楽,飛ぶ,舞う,23,0.023
踊り,音楽,飛ぶ,空,69,0.069
踊り,音楽,女性,花,37,0.037
踊り,音楽,花,儚さ,12,0.012
踊り,音楽,美しさ,花,11,0.011
踊り,音楽,美しさ,舞う,1,0.001
踊り,音楽,花,女性,9,0.009
踊り,音楽,美しさ,儚さ,4,0.004
踊り,音楽,羽,空,2,0.002
踊り,音楽,舞う,空,2,0.002
踊り,音楽,花,舞う,6,0.006
踊り,音楽,花,羽,1,0.001
踊り,音楽,舞う,花,3,0.003
踊り,音楽,舞う,儚さ,3,0.003
踊り,音楽,舞う,羽,2,0.002
踊り,音楽,NA,NA,27,0.027
