B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,空,33,0.033
踊り子,スカート,蝶,女性,516,0.516
踊り子,スカート,蝶,舞う,148,0.148
踊り子,スカート,蝶,美しさ,103,0.103
踊り子,スカート,蝶,花,163,0.163
踊り子,スカート,蝶,羽,20,0.02
踊り子,スカート,蝶,飛ぶ,3,0.003
踊り子,スカート,蝶,儚さ,6,0.006
踊り子,スカート,NA,NA,8,0.008
踊り子,舞台,蝶,美しさ,30,0.03
踊り子,舞台,蝶,花,366,0.366
踊り子,舞台,蝶,羽,202,0.202
踊り子,舞台,蝶,舞う,326,0.326
踊り子,舞台,蝶,女性,17,0.017
踊り子,舞台,蝶,儚さ,30,0.03
踊り子,舞台,蝶,空,6,0.006
踊り子,舞台,蝶,飛ぶ,15,0.015
踊り子,舞台,NA,NA,8,0.008
スカート,舞台,空,美しさ,4,0.004
スカート,舞台,女性,花,356,0.356
スカート,舞台,舞う,羽,133,0.133
スカート,舞台,女性,羽,11,0.011
スカート,舞台,美しさ,羽,58,0.058
スカート,舞台,空,舞う,29,0.029
スカート,舞台,花,舞う,159,0.159
スカート,舞台,女性,舞う,130,0.13
スカート,舞台,羽,美しさ,15,0.015
スカート,舞台,花,美しさ,1,0.001
スカート,舞台,羽,女性,3,0.003
スカート,舞台,美しさ,儚さ,23,0.023
スカート,舞台,羽,舞う,2,0.002
スカート,舞台,美しさ,空,2,0.002
スカート,舞台,舞う,飛ぶ,11,0.011
スカート,舞台,飛ぶ,舞う,3,0.003
スカート,舞台,女性,空,1,0.001
スカート,舞台,舞う,花,2,0.002
スカート,舞台,儚さ,女性,5,0.005
スカート,舞台,女性,美しさ,9,0.009
スカート,舞台,美しさ,花,8,0.008
スカート,舞台,女性,儚さ,7,0.007
スカート,舞台,花,女性,2,0.002
スカート,舞台,美しさ,飛ぶ,2,0.002
スカート,舞台,美しさ,女性,7,0.007
スカート,舞台,儚さ,美しさ,1,0.001
スカート,舞台,美しさ,舞う,3,0.003
スカート,舞台,女性,飛ぶ,2,0.002
スカート,舞台,舞う,空,2,0.002
スカート,舞台,花,空,1,0.001
スカート,舞台,NA,NA,8,0.008
