B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,女性,454,0.454
踊り子,スカート,蝶,美しさ,247,0.247
踊り子,スカート,蝶,儚さ,40,0.04
踊り子,スカート,蝶,舞う,59,0.059
踊り子,スカート,蝶,花,12,0.012
踊り子,スカート,蝶,羽,78,0.078
踊り子,スカート,蝶,飛ぶ,2,0.002
踊り子,スカート,蝶,空,1,0.001
踊り子,スカート,NA,NA,107,0.107
踊り子,回る,蝶,美しさ,172,0.172
踊り子,回る,蝶,空,117,0.117
踊り子,回る,蝶,羽,168,0.168
踊り子,回る,蝶,舞う,188,0.188
踊り子,回る,蝶,儚さ,99,0.099
踊り子,回る,蝶,女性,75,0.075
踊り子,回る,蝶,花,51,0.051
踊り子,回る,蝶,飛ぶ,23,0.023
踊り子,回る,NA,NA,107,0.107
回る,スカート,美しさ,女性,144,0.144
回る,スカート,空,美しさ,91,0.091
回る,スカート,羽,女性,72,0.072
回る,スカート,羽,美しさ,94,0.094
回る,スカート,舞う,女性,115,0.115
回る,スカート,儚さ,女性,97,0.097
回る,スカート,女性,儚さ,15,0.015
回る,スカート,女性,美しさ,42,0.042
回る,スカート,花,女性,20,0.02
回る,スカート,美しさ,儚さ,24,0.024
回る,スカート,花,舞う,30,0.03
回る,スカート,空,舞う,19,0.019
回る,スカート,女性,花,10,0.01
回る,スカート,舞う,羽,70,0.07
回る,スカート,飛ぶ,美しさ,16,0.016
回る,スカート,花,美しさ,1,0.001
回る,スカート,女性,羽,2,0.002
回る,スカート,儚さ,美しさ,1,0.001
回る,スカート,飛ぶ,女性,3,0.003
回る,スカート,美しさ,花,1,0.001
回る,スカート,美しさ,飛ぶ,1,0.001
回る,スカート,空,儚さ,1,0.001
回る,スカート,女性,舞う,5,0.005
回る,スカート,空,女性,3,0.003
回る,スカート,飛ぶ,舞う,3,0.003
回る,スカート,美しさ,羽,2,0.002
回る,スカート,舞う,空,1,0.001
回る,スカート,女性,飛ぶ,1,0.001
回る,スカート,舞う,美しさ,2,0.002
回る,スカート,空,羽,3,0.003
回る,スカート,飛ぶ,羽,1,0.001
回る,スカート,羽,舞う,1,0.001
回る,スカート,儚さ,舞う,1,0.001
回る,スカート,羽,花,1,0.001
回る,スカート,NA,NA,107,0.107
