B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,回る,蝶,女性,194,0.194
踊り子,回る,蝶,空,103,0.103
踊り子,回る,蝶,舞う,171,0.171
踊り子,回る,蝶,美しさ,144,0.144
踊り子,回る,蝶,飛ぶ,103,0.103
踊り子,回る,蝶,羽,49,0.049
踊り子,回る,蝶,儚さ,31,0.031
踊り子,回る,蝶,花,77,0.077
踊り子,回る,NA,NA,128,0.128
踊り子,舞台,蝶,花,317,0.317
踊り子,舞台,蝶,舞う,337,0.337
踊り子,舞台,蝶,女性,45,0.045
踊り子,舞台,蝶,美しさ,53,0.053
踊り子,舞台,蝶,羽,91,0.091
踊り子,舞台,蝶,飛ぶ,18,0.018
踊り子,舞台,蝶,儚さ,4,0.004
踊り子,舞台,蝶,空,7,0.007
踊り子,舞台,NA,NA,128,0.128
回る,舞台,女性,花,137,0.137
回る,舞台,空,舞う,79,0.079
回る,舞台,舞う,女性,21,0.021
回る,舞台,美しさ,花,90,0.09
回る,舞台,飛ぶ,舞う,94,0.094
回る,舞台,女性,舞う,44,0.044
回る,舞台,羽,美しさ,15,0.015
回る,舞台,飛ぶ,美しさ,5,0.005
回る,舞台,羽,舞う,28,0.028
回る,舞台,舞う,羽,64,0.064
回る,舞台,舞う,花,65,0.065
回る,舞台,儚さ,美しさ,6,0.006
回る,舞台,美しさ,女性,15,0.015
回る,舞台,女性,美しさ,5,0.005
回る,舞台,女性,羽,5,0.005
回る,舞台,美しさ,舞う,25,0.025
回る,舞台,花,舞う,64,0.064
回る,舞台,儚さ,花,21,0.021
回る,舞台,美しさ,羽,13,0.013
回る,舞台,舞う,飛ぶ,15,0.015
回る,舞台,儚さ,舞う,3,0.003
回る,舞台,花,飛ぶ,1,0.001
回る,舞台,儚さ,女性,1,0.001
回る,舞台,空,美しさ,18,0.018
回る,舞台,花,女性,7,0.007
回る,舞台,羽,花,3,0.003
回る,舞台,空,飛ぶ,2,0.002
回る,舞台,女性,儚さ,2,0.002
回る,舞台,飛ぶ,花,1,0.001
回る,舞台,花,儚さ,1,0.001
回る,舞台,女性,空,1,0.001
回る,舞台,舞う,美しさ,3,0.003
回る,舞台,舞う,空,3,0.003
回る,舞台,花,羽,2,0.002
回る,舞台,空,羽,4,0.004
回る,舞台,羽,空,2,0.002
回る,舞台,飛ぶ,羽,3,0.003
回る,舞台,花,美しさ,1,0.001
回る,舞台,羽,女性,1,0.001
回る,舞台,美しさ,儚さ,1,0.001
回る,舞台,花,空,1,0.001
回る,舞台,NA,NA,128,0.128
