B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,舞台,蝶,舞う,565,0.565
踊り子,舞台,蝶,花,195,0.195
踊り子,舞台,蝶,美しさ,55,0.055
踊り子,舞台,蝶,飛ぶ,75,0.075
踊り子,舞台,蝶,羽,45,0.045
踊り子,舞台,蝶,空,17,0.017
踊り子,舞台,蝶,女性,30,0.03
踊り子,舞台,NA,NA,18,0.018
踊り子,夜,蝶,儚さ,625,0.625
踊り子,夜,蝶,空,264,0.264
踊り子,夜,蝶,舞う,13,0.013
踊り子,夜,蝶,美しさ,46,0.046
踊り子,夜,蝶,女性,18,0.018
踊り子,夜,蝶,羽,6,0.006
踊り子,夜,蝶,花,8,0.008
踊り子,夜,蝶,飛ぶ,2,0.002
踊り子,夜,NA,NA,18,0.018
舞台,夜,舞う,儚さ,523,0.523
舞台,夜,花,空,186,0.186
舞台,夜,美しさ,舞う,4,0.004
舞台,夜,飛ぶ,美しさ,34,0.034
舞台,夜,舞う,空,25,0.025
舞台,夜,飛ぶ,儚さ,41,0.041
舞台,夜,美しさ,空,49,0.049
舞台,夜,羽,儚さ,30,0.03
舞台,夜,舞う,女性,8,0.008
舞台,夜,空,儚さ,12,0.012
舞台,夜,女性,舞う,7,0.007
舞台,夜,美しさ,儚さ,2,0.002
舞台,夜,女性,儚さ,17,0.017
舞台,夜,花,羽,4,0.004
舞台,夜,羽,女性,8,0.008
舞台,夜,羽,美しさ,7,0.007
舞台,夜,女性,空,4,0.004
舞台,夜,舞う,花,4,0.004
舞台,夜,空,花,4,0.004
舞台,夜,花,女性,2,0.002
舞台,夜,舞う,美しさ,3,0.003
舞台,夜,女性,羽,2,0.002
舞台,夜,舞う,飛ぶ,2,0.002
舞台,夜,花,舞う,2,0.002
舞台,夜,空,美しさ,1,0.001
舞台,夜,花,美しさ,1,0.001
舞台,夜,NA,NA,18,0.018
