B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,回る,蝶,女性,161,0.161
踊り子,回る,蝶,美しさ,143,0.143
踊り子,回る,蝶,儚さ,27,0.027
踊り子,回る,蝶,飛ぶ,28,0.028
踊り子,回る,蝶,空,128,0.128
踊り子,回る,蝶,羽,94,0.094
踊り子,回る,蝶,舞う,198,0.198
踊り子,回る,蝶,花,50,0.05
踊り子,回る,NA,NA,171,0.171
踊り子,揺れる,蝶,儚さ,359,0.359
踊り子,揺れる,蝶,羽,128,0.128
踊り子,揺れる,蝶,女性,78,0.078
踊り子,揺れる,蝶,舞う,59,0.059
踊り子,揺れる,蝶,空,25,0.025
踊り子,揺れる,蝶,花,35,0.035
踊り子,揺れる,蝶,美しさ,141,0.141
踊り子,揺れる,蝶,飛ぶ,4,0.004
踊り子,揺れる,NA,NA,171,0.171
回る,揺れる,女性,儚さ,99,0.099
回る,揺れる,美しさ,羽,14,0.014
回る,揺れる,儚さ,女性,15,0.015
回る,揺れる,飛ぶ,舞う,5,0.005
回る,揺れる,美しさ,空,5,0.005
回る,揺れる,空,儚さ,63,0.063
回る,揺れる,女性,花,16,0.016
回る,揺れる,美しさ,儚さ,88,0.088
回る,揺れる,羽,美しさ,60,0.06
回る,揺れる,美しさ,女性,31,0.031
回る,揺れる,舞う,美しさ,11,0.011
回る,揺れる,美しさ,花,4,0.004
回る,揺れる,女性,羽,10,0.01
回る,揺れる,舞う,羽,92,0.092
回る,揺れる,空,女性,2,0.002
回る,揺れる,女性,美しさ,23,0.023
回る,揺れる,花,空,3,0.003
回る,揺れる,羽,花,3,0.003
回る,揺れる,空,美しさ,39,0.039
回る,揺れる,舞う,女性,13,0.013
回る,揺れる,女性,舞う,12,0.012
回る,揺れる,羽,女性,13,0.013
回る,揺れる,舞う,儚さ,63,0.063
回る,揺れる,花,舞う,17,0.017
回る,揺れる,空,羽,6,0.006
回る,揺れる,花,儚さ,23,0.023
回る,揺れる,羽,儚さ,10,0.01
回る,揺れる,飛ぶ,花,3,0.003
回る,揺れる,儚さ,美しさ,5,0.005
回る,揺れる,女性,空,1,0.001
回る,揺れる,儚さ,舞う,4,0.004
回る,揺れる,花,女性,2,0.002
回る,揺れる,飛ぶ,儚さ,13,0.013
回る,揺れる,儚さ,花,3,0.003
回る,揺れる,空,舞う,15,0.015
回る,揺れる,舞う,空,13,0.013
回る,揺れる,羽,空,2,0.002
回る,揺れる,羽,舞う,6,0.006
回る,揺れる,舞う,花,4,0.004
回る,揺れる,花,羽,4,0.004
回る,揺れる,飛ぶ,空,1,0.001
回る,揺れる,舞う,飛ぶ,2,0.002
回る,揺れる,飛ぶ,美しさ,2,0.002
回る,揺れる,空,飛ぶ,1,0.001
回る,揺れる,花,美しさ,1,0.001
回る,揺れる,飛ぶ,羽,2,0.002
回る,揺れる,空,花,2,0.002
回る,揺れる,飛ぶ,女性,2,0.002
回る,揺れる,美しさ,飛ぶ,1,0.001
回る,揺れる,NA,NA,171,0.171
