B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,儚さ,431,0.431
踊り子,揺れる,蝶,羽,132,0.132
踊り子,揺れる,蝶,美しさ,143,0.143
踊り子,揺れる,蝶,女性,103,0.103
踊り子,揺れる,蝶,花,42,0.042
踊り子,揺れる,蝶,舞う,43,0.043
踊り子,揺れる,蝶,空,47,0.047
踊り子,揺れる,蝶,飛ぶ,16,0.016
踊り子,揺れる,NA,NA,43,0.043
踊り子,舞台,蝶,飛ぶ,212,0.212
踊り子,舞台,蝶,花,177,0.177
踊り子,舞台,蝶,舞う,334,0.334
踊り子,舞台,蝶,羽,146,0.146
踊り子,舞台,蝶,空,14,0.014
踊り子,舞台,蝶,儚さ,16,0.016
踊り子,舞台,蝶,美しさ,14,0.014
踊り子,舞台,蝶,女性,44,0.044
踊り子,舞台,NA,NA,43,0.043
揺れる,舞台,儚さ,飛ぶ,119,0.119
揺れる,舞台,羽,花,101,0.101
揺れる,舞台,美しさ,飛ぶ,59,0.059
揺れる,舞台,儚さ,舞う,159,0.159
揺れる,舞台,女性,舞う,84,0.084
揺れる,舞台,儚さ,羽,124,0.124
揺れる,舞台,儚さ,空,3,0.003
揺れる,舞台,花,飛ぶ,19,0.019
揺れる,舞台,舞う,儚さ,2,0.002
揺れる,舞台,美しさ,舞う,71,0.071
揺れる,舞台,羽,美しさ,7,0.007
揺れる,舞台,花,羽,6,0.006
揺れる,舞台,舞う,花,25,0.025
揺れる,舞台,儚さ,女性,21,0.021
揺れる,舞台,空,花,34,0.034
揺れる,舞台,飛ぶ,美しさ,5,0.005
揺れる,舞台,飛ぶ,花,8,0.008
揺れる,舞台,美しさ,羽,4,0.004
揺れる,舞台,羽,女性,13,0.013
揺れる,舞台,女性,羽,5,0.005
揺れる,舞台,美しさ,儚さ,1,0.001
揺れる,舞台,羽,儚さ,10,0.01
揺れる,舞台,美しさ,空,5,0.005
揺れる,舞台,空,女性,8,0.008
揺れる,舞台,舞う,羽,7,0.007
揺れる,舞台,花,舞う,15,0.015
揺れる,舞台,羽,飛ぶ,1,0.001
揺れる,舞台,儚さ,美しさ,1,0.001
揺れる,舞台,舞う,飛ぶ,7,0.007
揺れる,舞台,美しさ,花,3,0.003
揺れる,舞台,女性,飛ぶ,7,0.007
揺れる,舞台,女性,空,5,0.005
揺れる,舞台,花,儚さ,1,0.001
揺れる,舞台,女性,花,2,0.002
揺れる,舞台,儚さ,花,4,0.004
揺れる,舞台,空,舞う,4,0.004
揺れる,舞台,舞う,美しさ,1,0.001
揺れる,舞台,飛ぶ,女性,1,0.001
揺れる,舞台,飛ぶ,舞う,1,0.001
揺れる,舞台,舞う,女性,1,0.001
揺れる,舞台,飛ぶ,儚さ,1,0.001
揺れる,舞台,花,空,1,0.001
揺れる,舞台,空,儚さ,1,0.001
揺れる,舞台,NA,NA,43,0.043
