B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,踊り,蝶,美しさ,55,0.055
踊り子,踊り,蝶,舞う,438,0.438
踊り子,踊り,蝶,羽,136,0.136
踊り子,踊り,蝶,花,61,0.061
踊り子,踊り,蝶,飛ぶ,133,0.133
踊り子,踊り,蝶,女性,56,0.056
踊り子,踊り,蝶,儚さ,3,0.003
踊り子,踊り,蝶,空,6,0.006
踊り子,踊り,NA,NA,112,0.112
踊り子,回る,蝶,儚さ,28,0.028
踊り子,回る,蝶,女性,209,0.209
踊り子,回る,蝶,花,35,0.035
踊り子,回る,蝶,舞う,146,0.146
踊り子,回る,蝶,羽,121,0.121
踊り子,回る,蝶,美しさ,225,0.225
踊り子,回る,蝶,空,85,0.085
踊り子,回る,蝶,飛ぶ,39,0.039
踊り子,回る,NA,NA,112,0.112
踊り,回る,美しさ,儚さ,10,0.01
踊り,回る,舞う,女性,163,0.163
踊り,回る,美しさ,女性,28,0.028
踊り,回る,舞う,花,3,0.003
踊り,回る,羽,舞う,92,0.092
踊り,回る,舞う,羽,38,0.038
踊り,回る,舞う,美しさ,191,0.191
踊り,回る,花,舞う,15,0.015
踊り,回る,飛ぶ,舞う,24,0.024
踊り,回る,羽,空,22,0.022
踊り,回る,女性,花,24,0.024
踊り,回る,花,美しさ,12,0.012
踊り,回る,美しさ,羽,4,0.004
踊り,回る,飛ぶ,空,33,0.033
踊り,回る,女性,舞う,11,0.011
踊り,回る,舞う,飛ぶ,14,0.014
踊り,回る,飛ぶ,羽,76,0.076
踊り,回る,舞う,空,27,0.027
踊り,回る,花,儚さ,16,0.016
踊り,回る,花,女性,16,0.016
踊り,回る,羽,飛ぶ,19,0.019
踊り,回る,儚さ,羽,2,0.002
踊り,回る,女性,美しさ,20,0.02
踊り,回る,美しさ,花,8,0.008
踊り,回る,美しさ,飛ぶ,1,0.001
踊り,回る,羽,女性,2,0.002
踊り,回る,舞う,儚さ,2,0.002
踊り,回る,空,舞う,1,0.001
踊り,回る,美しさ,舞う,3,0.003
踊り,回る,女性,空,1,0.001
踊り,回る,儚さ,美しさ,1,0.001
踊り,回る,空,飛ぶ,4,0.004
踊り,回る,花,空,1,0.001
踊り,回る,羽,美しさ,1,0.001
踊り,回る,美しさ,空,1,0.001
踊り,回る,空,羽,1,0.001
踊り,回る,花,飛ぶ,1,0.001
踊り,回る,NA,NA,112,0.112
