B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,女性,518,0.518
踊り子,スカート,蝶,花,151,0.151
踊り子,スカート,蝶,舞う,155,0.155
踊り子,スカート,蝶,空,26,0.026
踊り子,スカート,蝶,儚さ,5,0.005
踊り子,スカート,蝶,美しさ,121,0.121
踊り子,スカート,蝶,羽,11,0.011
踊り子,スカート,蝶,飛ぶ,3,0.003
踊り子,スカート,NA,NA,10,0.01
踊り子,舞台,蝶,羽,220,0.22
踊り子,舞台,蝶,舞う,336,0.336
踊り子,舞台,蝶,花,347,0.347
踊り子,舞台,蝶,飛ぶ,14,0.014
踊り子,舞台,蝶,女性,21,0.021
踊り子,舞台,蝶,儚さ,24,0.024
踊り子,舞台,蝶,美しさ,20,0.02
踊り子,舞台,蝶,空,8,0.008
踊り子,舞台,NA,NA,10,0.01
スカート,舞台,女性,羽,5,0.005
スカート,舞台,花,舞う,148,0.148
スカート,舞台,舞う,羽,136,0.136
スカート,舞台,女性,花,338,0.338
スカート,舞台,空,舞う,22,0.022
スカート,舞台,女性,舞う,156,0.156
スカート,舞台,舞う,飛ぶ,13,0.013
スカート,舞台,儚さ,女性,3,0.003
スカート,舞台,美しさ,花,7,0.007
スカート,舞台,花,女性,2,0.002
スカート,舞台,美しさ,羽,79,0.079
スカート,舞台,美しさ,女性,11,0.011
スカート,舞台,美しさ,儚さ,13,0.013
スカート,舞台,羽,美しさ,9,0.009
スカート,舞台,空,美しさ,4,0.004
スカート,舞台,美しさ,空,5,0.005
スカート,舞台,羽,女性,2,0.002
スカート,舞台,花,美しさ,1,0.001
スカート,舞台,美しさ,舞う,6,0.006
スカート,舞台,女性,飛ぶ,1,0.001
スカート,舞台,女性,美しさ,6,0.006
スカート,舞台,飛ぶ,舞う,3,0.003
スカート,舞台,女性,空,2,0.002
スカート,舞台,舞う,儚さ,1,0.001
スカート,舞台,女性,儚さ,10,0.01
スカート,舞台,舞う,女性,3,0.003
スカート,舞台,儚さ,空,1,0.001
スカート,舞台,儚さ,舞う,1,0.001
スカート,舞台,舞う,花,2,0.002
スカート,舞台,NA,NA,10,0.01
