B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,夜,蝶,空,538,0.538
踊り子,夜,蝶,儚さ,389,0.389
踊り子,夜,蝶,美しさ,23,0.023
踊り子,夜,蝶,女性,12,0.012
踊り子,夜,蝶,羽,3,0.003
踊り子,夜,蝶,飛ぶ,2,0.002
踊り子,夜,蝶,舞う,19,0.019
踊り子,夜,蝶,花,4,0.004
踊り子,夜,NA,NA,10,0.01
踊り子,女性,蝶,女性,608,0.608
踊り子,女性,蝶,羽,293,0.293
踊り子,女性,蝶,空,9,0.009
踊り子,女性,蝶,舞う,50,0.05
踊り子,女性,蝶,儚さ,7,0.007
踊り子,女性,蝶,飛ぶ,20,0.02
踊り子,女性,蝶,花,2,0.002
踊り子,女性,蝶,美しさ,1,0.001
踊り子,女性,NA,NA,10,0.01
女性,夜,女性,空,538,0.538
女性,夜,羽,儚さ,278,0.278
女性,夜,羽,美しさ,7,0.007
女性,夜,空,儚さ,6,0.006
女性,夜,舞う,美しさ,2,0.002
女性,夜,舞う,儚さ,46,0.046
女性,夜,儚さ,女性,2,0.002
女性,夜,女性,儚さ,45,0.045
女性,夜,飛ぶ,儚さ,14,0.014
女性,夜,女性,羽,3,0.003
女性,夜,花,飛ぶ,1,0.001
女性,夜,女性,舞う,19,0.019
女性,夜,飛ぶ,美しさ,6,0.006
女性,夜,羽,女性,6,0.006
女性,夜,儚さ,美しさ,5,0.005
女性,夜,舞う,女性,1,0.001
女性,夜,空,女性,2,0.002
女性,夜,花,女性,1,0.001
女性,夜,羽,花,2,0.002
女性,夜,女性,美しさ,3,0.003
女性,夜,舞う,花,1,0.001
女性,夜,美しさ,飛ぶ,1,0.001
女性,夜,空,花,1,0.001
女性,夜,NA,NA,10,0.01
