B_dom,B_cod,A_dom,A_cod,count,probability
女性,音楽,美しさ,羽,90,0.09
女性,音楽,飛ぶ,美しさ,11,0.011
女性,音楽,羽,美しさ,28,0.028
女性,音楽,女性,舞う,358,0.358
女性,音楽,美しさ,空,30,0.03
女性,音楽,舞う,花,140,0.14
女性,音楽,羽,女性,175,0.175
女性,音楽,花,女性,11,0.011
女性,音楽,女性,儚さ,43,0.043
女性,音楽,女性,花,20,0.02
女性,音楽,女性,美しさ,7,0.007
女性,音楽,儚さ,女性,24,0.024
女性,音楽,儚さ,美しさ,4,0.004
女性,音楽,美しさ,飛ぶ,2,0.002
女性,音楽,舞う,女性,6,0.006
女性,音楽,舞う,美しさ,2,0.002
女性,音楽,美しさ,女性,2,0.002
女性,音楽,花,空,5,0.005
女性,音楽,空,美しさ,7,0.007
女性,音楽,花,飛ぶ,1,0.001
女性,音楽,女性,羽,5,0.005
女性,音楽,舞う,飛ぶ,3,0.003
女性,音楽,空,花,2,0.002
女性,音楽,NA,NA,24,0.024
踊り子,女性,蝶,美しさ,124,0.124
踊り子,女性,蝶,飛ぶ,11,0.011
踊り子,女性,蝶,羽,203,0.203
踊り子,女性,蝶,女性,433,0.433
踊り子,女性,蝶,舞う,151,0.151
踊り子,女性,蝶,花,17,0.017
踊り子,女性,蝶,儚さ,28,0.028
踊り子,女性,蝶,空,9,0.009
踊り子,女性,NA,NA,24,0.024
踊り子,音楽,蝶,羽,95,0.095
踊り子,音楽,蝶,美しさ,59,0.059
踊り子,音楽,蝶,舞う,358,0.358
踊り子,音楽,蝶,空,35,0.035
踊り子,音楽,蝶,花,162,0.162
踊り子,音楽,蝶,女性,218,0.218
踊り子,音楽,蝶,儚さ,43,0.043
踊り子,音楽,蝶,飛ぶ,6,0.006
踊り子,音楽,NA,NA,24,0.024
