B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,舞う,84,0.084
踊り子,揺れる,蝶,空,45,0.045
踊り子,揺れる,蝶,羽,129,0.129
踊り子,揺れる,蝶,女性,215,0.215
踊り子,揺れる,蝶,美しさ,207,0.207
踊り子,揺れる,蝶,儚さ,238,0.238
踊り子,揺れる,蝶,花,39,0.039
踊り子,揺れる,蝶,飛ぶ,5,0.005
踊り子,揺れる,NA,NA,38,0.038
踊り子,踊り,蝶,羽,100,0.1
踊り子,踊り,蝶,舞う,414,0.414
踊り子,踊り,蝶,飛ぶ,105,0.105
踊り子,踊り,蝶,美しさ,115,0.115
踊り子,踊り,蝶,女性,53,0.053
踊り子,踊り,蝶,花,166,0.166
踊り子,踊り,蝶,儚さ,6,0.006
踊り子,踊り,蝶,空,3,0.003
踊り子,踊り,NA,NA,38,0.038
踊り,揺れる,羽,舞う,66,0.066
踊り,揺れる,舞う,空,11,0.011
踊り,揺れる,飛ぶ,羽,87,0.087
踊り,揺れる,舞う,女性,174,0.174
踊り,揺れる,舞う,美しさ,177,0.177
踊り,揺れる,飛ぶ,美しさ,2,0.002
踊り,揺れる,羽,空,28,0.028
踊り,揺れる,舞う,儚さ,18,0.018
踊り,揺れる,美しさ,女性,27,0.027
踊り,揺れる,女性,美しさ,12,0.012
踊り,揺れる,女性,花,33,0.033
踊り,揺れる,美しさ,儚さ,79,0.079
踊り,揺れる,舞う,花,1,0.001
踊り,揺れる,花,儚さ,135,0.135
踊り,揺れる,花,羽,3,0.003
踊り,揺れる,舞う,羽,33,0.033
踊り,揺れる,儚さ,空,1,0.001
踊り,揺れる,花,女性,11,0.011
踊り,揺れる,飛ぶ,舞う,9,0.009
踊り,揺れる,女性,舞う,3,0.003
踊り,揺れる,花,美しさ,13,0.013
踊り,揺れる,羽,飛ぶ,5,0.005
踊り,揺れる,花,舞う,4,0.004
踊り,揺れる,空,羽,2,0.002
踊り,揺れる,女性,羽,1,0.001
踊り,揺れる,美しさ,花,5,0.005
踊り,揺れる,美しさ,空,2,0.002
踊り,揺れる,飛ぶ,空,3,0.003
踊り,揺れる,飛ぶ,儚さ,2,0.002
踊り,揺れる,儚さ,美しさ,3,0.003
踊り,揺れる,飛ぶ,女性,2,0.002
踊り,揺れる,儚さ,羽,1,0.001
踊り,揺れる,女性,儚さ,4,0.004
踊り,揺れる,羽,女性,1,0.001
踊り,揺れる,空,舞う,1,0.001
踊り,揺れる,美しさ,羽,2,0.002
踊り,揺れる,儚さ,舞う,1,0.001
踊り,揺れる,NA,NA,38,0.038
