B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,夜,蝶,儚さ,517,0.517
踊り子,夜,蝶,空,353,0.353
踊り子,夜,蝶,舞う,8,0.008
踊り子,夜,蝶,美しさ,55,0.055
踊り子,夜,蝶,羽,5,0.005
踊り子,夜,蝶,女性,42,0.042
踊り子,夜,蝶,花,7,0.007
踊り子,夜,蝶,飛ぶ,2,0.002
踊り子,夜,NA,NA,11,0.011
踊り子,踊り,蝶,舞う,446,0.446
踊り子,踊り,蝶,花,243,0.243
踊り子,踊り,蝶,羽,67,0.067
踊り子,踊り,蝶,女性,28,0.028
踊り子,踊り,蝶,飛ぶ,99,0.099
踊り子,踊り,蝶,美しさ,103,0.103
踊り子,踊り,蝶,儚さ,3,0.003
踊り子,踊り,NA,NA,11,0.011
踊り,夜,舞う,儚さ,418,0.418
踊り,夜,花,空,235,0.235
踊り,夜,花,舞う,5,0.005
踊り,夜,羽,美しさ,15,0.015
踊り,夜,女性,空,3,0.003
踊り,夜,飛ぶ,美しさ,38,0.038
踊り,夜,美しさ,空,99,0.099
踊り,夜,飛ぶ,儚さ,61,0.061
踊り,夜,美しさ,羽,2,0.002
踊り,夜,羽,女性,37,0.037
踊り,夜,女性,儚さ,21,0.021
踊り,夜,女性,舞う,3,0.003
踊り,夜,羽,儚さ,14,0.014
踊り,夜,舞う,空,13,0.013
踊り,夜,舞う,女性,4,0.004
踊り,夜,舞う,羽,1,0.001
踊り,夜,舞う,花,7,0.007
踊り,夜,花,羽,2,0.002
踊り,夜,儚さ,女性,1,0.001
踊り,夜,儚さ,空,2,0.002
踊り,夜,舞う,飛ぶ,2,0.002
踊り,夜,美しさ,儚さ,2,0.002
踊り,夜,羽,空,1,0.001
踊り,夜,舞う,美しさ,1,0.001
踊り,夜,女性,美しさ,1,0.001
踊り,夜,花,儚さ,1,0.001
踊り,夜,NA,NA,11,0.011
