B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,揺れる,蝶,羽,233,0.233
踊り子,揺れる,蝶,花,29,0.029
踊り子,揺れる,蝶,舞う,65,0.065
踊り子,揺れる,蝶,美しさ,97,0.097
踊り子,揺れる,蝶,儚さ,253,0.253
踊り子,揺れる,蝶,女性,223,0.223
踊り子,揺れる,蝶,飛ぶ,15,0.015
踊り子,揺れる,蝶,空,31,0.031
踊り子,揺れる,NA,NA,54,0.054
踊り子,夜,蝶,儚さ,318,0.318
踊り子,夜,蝶,空,535,0.535
踊り子,夜,蝶,飛ぶ,10,0.01
踊り子,夜,蝶,花,13,0.013
踊り子,夜,蝶,羽,14,0.014
踊り子,夜,蝶,美しさ,23,0.023
踊り子,夜,蝶,舞う,17,0.017
踊り子,夜,蝶,女性,16,0.016
踊り子,夜,NA,NA,54,0.054
揺れる,夜,羽,儚さ,211,0.211
揺れる,夜,花,空,22,0.022
揺れる,夜,舞う,空,15,0.015
揺れる,夜,美しさ,飛ぶ,3,0.003
揺れる,夜,羽,花,11,0.011
揺れる,夜,美しさ,空,80,0.08
揺れる,夜,舞う,儚さ,48,0.048
揺れる,夜,儚さ,羽,11,0.011
揺れる,夜,儚さ,空,212,0.212
揺れる,夜,女性,空,204,0.204
揺れる,夜,飛ぶ,儚さ,9,0.009
揺れる,夜,羽,美しさ,6,0.006
揺れる,夜,儚さ,舞う,11,0.011
揺れる,夜,空,儚さ,24,0.024
揺れる,夜,飛ぶ,女性,2,0.002
揺れる,夜,美しさ,儚さ,10,0.01
揺れる,夜,美しさ,舞う,3,0.003
揺れる,夜,女性,儚さ,11,0.011
揺れる,夜,儚さ,飛ぶ,6,0.006
揺れる,夜,女性,舞う,3,0.003
揺れる,夜,女性,花,1,0.001
揺れる,夜,飛ぶ,美しさ,4,0.004
揺れる,夜,舞う,羽,1,0.001
揺れる,夜,空,女性,6,0.006
揺れる,夜,女性,羽,1,0.001
揺れる,夜,儚さ,美しさ,9,0.009
揺れる,夜,儚さ,女性,4,0.004
揺れる,夜,空,美しさ,1,0.001
揺れる,夜,羽,女性,3,0.003
揺れる,夜,女性,美しさ,2,0.002
揺れる,夜,花,儚さ,5,0.005
揺れる,夜,舞う,花,1,0.001
揺れる,夜,花,美しさ,1,0.001
揺れる,夜,羽,空,2,0.002
揺れる,夜,女性,飛ぶ,1,0.001
揺れる,夜,花,女性,1,0.001
揺れる,夜,美しさ,羽,1,0.001
揺れる,夜,NA,NA,54,0.054
