B_dom,B_cod,A_dom,A_cod,count,probability
踊り子,スカート,蝶,女性,868,0.868
踊り子,スカート,蝶,美しさ,66,0.066
踊り子,スカート,蝶,儚さ,5,0.005
踊り子,スカート,蝶,舞う,33,0.033
踊り子,スカート,蝶,羽,3,0.003
踊り子,スカート,蝶,花,9,0.009
踊り子,スカート,蝶,空,4,0.004
踊り子,スカート,NA,NA,12,0.012
踊り子,舞台,蝶,舞う,704,0.704
踊り子,舞台,蝶,花,150,0.15
踊り子,舞台,蝶,空,24,0.024
踊り子,舞台,蝶,儚さ,8,0.008
踊り子,舞台,蝶,美しさ,29,0.029
踊り子,舞台,蝶,女性,11,0.011
踊り子,舞台,蝶,飛ぶ,30,0.03
踊り子,舞台,蝶,羽,32,0.032
踊り子,舞台,NA,NA,12,0.012
舞台,スカート,舞う,女性,682,0.682
舞台,スカート,花,女性,140,0.14
舞台,スカート,空,美しさ,22,0.022
舞台,スカート,儚さ,美しさ,3,0.003
舞台,スカート,美しさ,女性,29,0.029
舞台,スカート,舞う,美しさ,14,0.014
舞台,スカート,女性,儚さ,2,0.002
舞台,スカート,飛ぶ,舞う,22,0.022
舞台,スカート,儚さ,女性,5,0.005
舞台,スカート,舞う,儚さ,1,0.001
舞台,スカート,飛ぶ,美しさ,5,0.005
舞台,スカート,花,舞う,9,0.009
舞台,スカート,舞う,羽,3,0.003
舞台,スカート,舞う,花,2,0.002
舞台,スカート,羽,美しさ,21,0.021
舞台,スカート,羽,空,1,0.001
舞台,スカート,羽,女性,10,0.01
舞台,スカート,女性,花,7,0.007
舞台,スカート,舞う,空,2,0.002
舞台,スカート,女性,美しさ,1,0.001
舞台,スカート,花,儚さ,1,0.001
舞台,スカート,女性,空,1,0.001
舞台,スカート,飛ぶ,儚さ,1,0.001
舞台,スカート,空,舞う,2,0.002
舞台,スカート,飛ぶ,女性,2,0.002
舞台,スカート,NA,NA,12,0.012
