B_dom,B_cod,A_dom,A_cod,count,probability
女性,回る,美しさ,飛ぶ,105,0.105
女性,回る,飛ぶ,美しさ,11,0.011
女性,回る,女性,空,209,0.209
女性,回る,女性,舞う,240,0.24
女性,回る,舞う,女性,6,0.006
女性,回る,女性,儚さ,6,0.006
女性,回る,女性,羽,65,0.065
女性,回る,羽,儚さ,14,0.014
女性,回る,羽,花,65,0.065
女性,回る,儚さ,美しさ,4,0.004
女性,回る,羽,美しさ,11,0.011
女性,回る,飛ぶ,女性,15,0.015
女性,回る,女性,飛ぶ,14,0.014
女性,回る,羽,女性,38,0.038
女性,回る,儚さ,女性,14,0.014
女性,回る,空,花,3,0.003
女性,回る,女性,美しさ,3,0.003
女性,回る,舞う,花,6,0.006
女性,回る,空,女性,37,0.037
女性,回る,花,女性,5,0.005
女性,回る,飛ぶ,花,6,0.006
女性,回る,空,美しさ,4,0.004
女性,回る,飛ぶ,儚さ,1,0.001
女性,回る,美しさ,女性,2,0.002
女性,回る,舞う,儚さ,2,0.002
女性,回る,舞う,美しさ,5,0.005
女性,回る,女性,花,2,0.002
女性,回る,NA,NA,107,0.107
踊り子,女性,蝶,美しさ,107,0.107
踊り子,女性,蝶,飛ぶ,33,0.033
踊り子,女性,蝶,女性,539,0.539
踊り子,女性,蝶,舞う,19,0.019
踊り子,女性,蝶,羽,128,0.128
踊り子,女性,蝶,儚さ,18,0.018
踊り子,女性,蝶,空,44,0.044
踊り子,女性,蝶,花,5,0.005
踊り子,女性,NA,NA,107,0.107
踊り子,回る,蝶,飛ぶ,119,0.119
踊り子,回る,蝶,美しさ,38,0.038
踊り子,回る,蝶,空,209,0.209
踊り子,回る,蝶,舞う,240,0.24
踊り子,回る,蝶,女性,117,0.117
踊り子,回る,蝶,儚さ,23,0.023
踊り子,回る,蝶,羽,65,0.065
踊り子,回る,蝶,花,82,0.082
踊り子,回る,NA,NA,107,0.107
