B_dom,B_cod,A_dom,A_cod,count,probability
夜,踊り,儚さ,舞う,566,0.566
夜,踊り,空,舞う,39,0.039
夜,踊り,美しさ,舞う,88,0.088
夜,踊り,空,花,30,0.03
夜,踊り,女性,舞う,77,0.077
夜,踊り,儚さ,羽,77,0.077
夜,踊り,空,女性,8,0.008
夜,踊り,儚さ,女性,30,0.03
夜,踊り,美しさ,女性,2,0.002
夜,踊り,美しさ,飛ぶ,3,0.003
夜,踊り,飛ぶ,美しさ,3,0.003
夜,踊り,美しさ,羽,4,0.004
夜,踊り,空,儚さ,11,0.011
夜,踊り,舞う,花,4,0.004
夜,踊り,空,美しさ,3,0.003
夜,踊り,儚さ,飛ぶ,17,0.017
夜,踊り,女性,羽,7,0.007
夜,踊り,女性,飛ぶ,1,0.001
夜,踊り,儚さ,花,1,0.001
夜,踊り,舞う,羽,2,0.002
夜,踊り,舞う,飛ぶ,3,0.003
夜,踊り,羽,女性,1,0.001
夜,踊り,美しさ,儚さ,1,0.001
夜,踊り,儚さ,美しさ,1,0.001
夜,踊り,飛ぶ,花,1,0.001
夜,踊り,儚さ,空,1,0.001
夜,踊り,花,羽,3,0.003
夜,踊り,NA,NA,16,0.016
踊り子,夜,蝶,儚さ,693,0.693
踊り子,夜,蝶,空,91,0.091
踊り子,夜,蝶,美しさ,98,0.098
踊り子,夜,蝶,女性,85,0.085
踊り子,夜,蝶,飛ぶ,4,0.004
踊り子,夜,蝶,舞う,9,0.009
踊り子,夜,蝶,羽,1,0.001
踊り子,夜,蝶,花,3,0.003
踊り子,夜,NA,NA,16,0.016
踊り子,踊り,蝶,舞う,770,0.77
踊り子,踊り,蝶,花,36,0.036
踊り子,踊り,蝶,羽,93,0.093
踊り子,踊り,蝶,女性,41,0.041
踊り子,踊り,蝶,飛ぶ,24,0.024
踊り子,踊り,蝶,美しさ,7,0.007
踊り子,踊り,蝶,儚さ,12,0.012
踊り子,踊り,蝶,空,1,0.001
踊り子,踊り,NA,NA,16,0.016
