B_dom,B_cod,A_dom,A_cod,count,probability
女性,音楽,女性,舞う,398,0.398
女性,音楽,羽,女性,181,0.181
女性,音楽,空,美しさ,9,0.009
女性,音楽,飛ぶ,美しさ,10,0.01
女性,音楽,舞う,花,125,0.125
女性,音楽,美しさ,羽,72,0.072
女性,音楽,美しさ,空,45,0.045
女性,音楽,女性,儚さ,41,0.041
女性,音楽,女性,美しさ,4,0.004
女性,音楽,羽,美しさ,27,0.027
女性,音楽,花,女性,9,0.009
女性,音楽,空,花,2,0.002
女性,音楽,女性,花,19,0.019
女性,音楽,儚さ,女性,18,0.018
女性,音楽,儚さ,美しさ,5,0.005
女性,音楽,舞う,飛ぶ,7,0.007
女性,音楽,女性,羽,2,0.002
女性,音楽,舞う,美しさ,3,0.003
女性,音楽,花,空,2,0.002
女性,音楽,花,飛ぶ,1,0.001
女性,音楽,飛ぶ,女性,1,0.001
女性,音楽,儚さ,空,1,0.001
女性,音楽,NA,NA,18,0.018
踊り子,女性,蝶,女性,464,0.464
踊り子,女性,蝶,羽,208,0.208
踊り子,女性,蝶,空,11,0.011
踊り子,女性,蝶,飛ぶ,11,0.011
踊り子,女性,蝶,舞う,135,0.135
踊り子,女性,蝶,美しさ,117,0.117
踊り子,女性,蝶,花,12,0.012
踊り子,女性,蝶,儚さ,24,0.024
踊り子,女性,NA,NA,18,0.018
踊り子,音楽,蝶,舞う,398,0.398
踊り子,音楽,蝶,女性,209,0.209
踊り子,音楽,蝶,美しさ,58,0.058
踊り子,音楽,蝶,花,146,0.146
踊り子,音楽,蝶,羽,74,0.074
踊り子,音楽,蝶,空,48,0.048
踊り子,音楽,蝶,儚さ,41,0.041
踊り子,音楽,蝶,飛ぶ,8,0.008
踊り子,音楽,NA,NA,18,0.018
