B_dom,B_cod,A_dom,A_cod,count,probability
舞台,回る,花,舞う,203,0.203
舞台,回る,羽,女性,52,0.052
舞台,回る,舞う,羽,205,0.205
舞台,回る,舞う,花,18,0.018
舞台,回る,舞う,空,50,0.05
舞台,回る,舞う,飛ぶ,20,0.02
舞台,回る,舞う,女性,67,0.067
舞台,回る,羽,空,11,0.011
舞台,回る,女性,花,8,0.008
舞台,回る,花,女性,13,0.013
舞台,回る,飛ぶ,舞う,29,0.029
舞台,回る,美しさ,女性,13,0.013
舞台,回る,羽,美しさ,43,0.043
舞台,回る,花,飛ぶ,4,0.004
舞台,回る,飛ぶ,美しさ,23,0.023
舞台,回る,空,舞う,9,0.009
舞台,回る,女性,舞う,5,0.005
舞台,回る,花,空,7,0.007
舞台,回る,飛ぶ,女性,1,0.001
舞台,回る,空,美しさ,3,0.003
舞台,回る,花,羽,13,0.013
舞台,回る,羽,舞う,11,0.011
舞台,回る,美しさ,儚さ,16,0.016
舞台,回る,空,羽,1,0.001
舞台,回る,儚さ,空,2,0.002
舞台,回る,舞う,美しさ,21,0.021
舞台,回る,儚さ,女性,8,0.008
舞台,回る,女性,飛ぶ,2,0.002
舞台,回る,美しさ,飛ぶ,2,0.002
舞台,回る,美しさ,羽,3,0.003
舞台,回る,女性,儚さ,2,0.002
舞台,回る,女性,羽,1,0.001
舞台,回る,花,美しさ,1,0.001
舞台,回る,空,儚さ,1,0.001
舞台,回る,女性,美しさ,2,0.002
舞台,回る,儚さ,舞う,2,0.002
舞台,回る,美しさ,空,6,0.006
舞台,回る,舞う,儚さ,3,0.003
舞台,回る,儚さ,美しさ,1,0.001
舞台,回る,美しさ,花,4,0.004
舞台,回る,花,儚さ,1,0.001
舞台,回る,飛ぶ,羽,2,0.002
舞台,回る,美しさ,舞う,1,0.001
舞台,回る,NA,NA,110,0.11
踊り子,回る,蝶,舞う,260,0.26
踊り子,回る,蝶,女性,154,0.154
踊り子,回る,蝶,羽,225,0.225
踊り子,回る,蝶,花,30,0.03
踊り子,回る,蝶,空,76,0.076
踊り子,回る,蝶,飛ぶ,28,0.028
踊り子,回る,蝶,美しさ,94,0.094
踊り子,回る,蝶,儚さ,23,0.023
踊り子,回る,NA,NA,110,0.11
踊り子,舞台,蝶,花,242,0.242
踊り子,舞台,蝶,羽,117,0.117
踊り子,舞台,蝶,舞う,384,0.384
踊り子,舞台,蝶,女性,20,0.02
踊り子,舞台,蝶,飛ぶ,55,0.055
踊り子,舞台,蝶,美しさ,45,0.045
踊り子,舞台,蝶,空,14,0.014
踊り子,舞台,蝶,儚さ,13,0.013
踊り子,舞台,NA,NA,110,0.11
