B_dom,B_cod,A_dom,A_cod,count,probability
舞台,踊り,羽,舞う,128,0.128
舞台,踊り,羽,飛ぶ,118,0.118
舞台,踊り,舞う,美しさ,146,0.146
舞台,踊り,飛ぶ,羽,82,0.082
舞台,踊り,美しさ,女性,5,0.005
舞台,踊り,花,美しさ,326,0.326
舞台,踊り,女性,美しさ,27,0.027
舞台,踊り,舞う,女性,79,0.079
舞台,踊り,飛ぶ,空,4,0.004
舞台,踊り,女性,花,24,0.024
舞台,踊り,女性,羽,1,0.001
舞台,踊り,空,飛ぶ,11,0.011
舞台,踊り,空,羽,8,0.008
舞台,踊り,美しさ,花,5,0.005
舞台,踊り,花,女性,16,0.016
舞台,踊り,花,舞う,3,0.003
舞台,踊り,美しさ,舞う,1,0.001
舞台,踊り,舞う,羽,3,0.003
舞台,踊り,空,舞う,1,0.001
舞台,踊り,舞う,飛ぶ,1,0.001
舞台,踊り,飛ぶ,舞う,2,0.002
舞台,踊り,儚さ,美しさ,1,0.001
舞台,踊り,女性,舞う,3,0.003
舞台,踊り,美しさ,儚さ,1,0.001
舞台,踊り,NA,NA,4,0.004
踊り子,舞台,蝶,羽,246,0.246
踊り子,舞台,蝶,舞う,229,0.229
踊り子,舞台,蝶,飛ぶ,88,0.088
踊り子,舞台,蝶,美しさ,12,0.012
踊り子,舞台,蝶,花,345,0.345
踊り子,舞台,蝶,女性,55,0.055
踊り子,舞台,蝶,空,20,0.02
踊り子,舞台,蝶,儚さ,1,0.001
踊り子,舞台,NA,NA,4,0.004
踊り子,踊り,蝶,舞う,138,0.138
踊り子,踊り,蝶,飛ぶ,130,0.13
踊り子,踊り,蝶,美しさ,500,0.5
踊り子,踊り,蝶,羽,94,0.094
踊り子,踊り,蝶,女性,100,0.1
踊り子,踊り,蝶,空,4,0.004
踊り子,踊り,蝶,花,29,0.029
踊り子,踊り,蝶,儚さ,1,0.001
踊り子,踊り,NA,NA,4,0.004
